"code","number","edition","character","series","quality","obtainedDate","obtainedTimestamp","burnValue","dye.code","dye.name","frame","morphed","trimmed","tag","alias","wishlists","fights","dropQuality","dropper","grabber","guild","worker.effort","worker.style","worker.purity","worker.grabber","worker.dropper","worker.quickness","worker.toughness","worker.vanity","worker.recoveryDate","worker.recoveryTimestamp"
"v2866pv","3011","2","Bruno Bradley","The Iceblade Sorcerer Shall Rule the World","3","Sun, 29 Oct 2023 17:46:25 GMT","1698601585461","46","","","","No","No","","","0","0","3","190147150485651457","190147150485651457","745688976014180493","25","F","S","S","S","A","F","D","",""
"v285zlc","18173","2","Asmodeus","Umineko: When They Cry","3","Sat, 28 Oct 2023 21:13:42 GMT","1698527622375","48","","","","No","No","","","1","0","3","190147150485651457","190147150485651457","745688976014180493","25","F","S","S","S","S","F","D","",""
"v28mk2s","13593","3","Paracelsus von Hohenheim","Fate/Prototype: Sougin no Fragments","2","Sat, 28 Oct 2023 11:07:09 GMT","1698491229036","35","","","","No","No","","","2","0","2","190147150485651457","190147150485651457","745688976014180493","19","F","S","S","S","C","F","D","",""
"v2gzcj7","2831","5","Bass Armstrong","Dead or Alive","4","Mon, 23 Oct 2023 12:41:23 GMT","1698064883273","116","","","","No","No","","","1","0","4","190147150485651457","190147150485651457","745688976014180493","64","F","S","S","S","A","F","D","",""
"v2r6ktk","13448","3","Gamoran","Doraemon: The Records of Nobita, Spaceblazer","2","Sat, 21 Oct 2023 10:24:20 GMT","1697883860735","13","","","","No","No","","","0","0","2","190147150485651457","190147150485651457","745688976014180493","5","F","S","S","S","A","F","D","",""
"v2rlrl6","309","2","Setsu Suzaki","Summoned to Another World for a Second Time","4","Sat, 21 Oct 2023 01:21:25 GMT","1697851285207","184","","","","No","No","","","1","0","4","190147150485651457","190147150485651457","745688976014180493","115","F","S","S","S","A","F","B","",""
"v2rjx7r","3053","5","Isuzu Sohma","Fruits Basket","4","Fri, 20 Oct 2023 15:15:00 GMT","1697814900526","279","","","","No","No","","","44","0","4","190147150485651457","190147150485651457","745688976014180493","155","F","S","S","S","A","F","D","",""
"v2p2119","27730","2","Dondokomon","Digimon Xros Wars","1","Wed, 18 Oct 2023 21:58:30 GMT","1697666310862","6","","","","No","No","","","1","0","1","190147150485651457","190147150485651457","745688976014180493","4","F","S","S","S","S","F","D","",""
"v24cwv4","3087","5","Cocytus","Overlord","2","Wed, 18 Oct 2023 15:37:57 GMT","1697643477064","59","","","","No","No","","","48","0","2","190147150485651457","190147150485651457","745688976014180493","34","F","S","S","S","A","F","D","",""
"v24jg3x","8703","4","Denki Kaminari","My Hero Academia","2","Tue, 17 Oct 2023 19:26:53 GMT","1697570813779","85","","","","No","No","","","225","0","2","190147150485651457","190147150485651457","745688976014180493","45","F","S","S","S","A","F","D","",""
"v212br6","4590","1","Black-Haired Gyaru","Shikimori's Not Just a Cutie","4","Sat, 14 Oct 2023 16:11:01 GMT","1697299861517","62","","","","No","No","","","2","0","4","190147150485651457","190147150485651457","745688976014180493","36","F","S","S","S","A","F","D","",""
"v25ld13","22115","2","Constance von Nuvelle","Fire Emblem: Three Houses","1","Mon, 09 Oct 2023 12:40:09 GMT","1696855209064","15","","","","No","No","","","10","0","1","190147150485651457","190147150485651457","745688976014180493","8","F","S","S","S","A","F","D","",""
"v2qwmpw","13246","3","Yang Xiao Long","RWBY","4","Sun, 01 Oct 2023 01:55:03 GMT","1696125303934","245","","","","No","No","","","141","0","4","190147150485651457","190147150485651457","745688976014180493","134","F","S","S","S","S","F","D","",""
"v2v56fv","14617","1","Mecha Eli-chan","Fate/Grand Order","3","Wed, 27 Sep 2023 20:30:57 GMT","1695846657497","46","","","","No","No","","","1","0","3","190147150485651457","190147150485651457","745688976014180493","25","F","S","S","S","A","F","D","",""
"v2m985j","3801","3","Kado","Shaman King (2021)","2","Tue, 26 Sep 2023 18:57:51 GMT","1695754671457","19","","","","No","No","","","0","0","2","190147150485651457","190147150485651457","745688976014180493","13","F","S","S","S","A","F","D","",""
"vhrxs68","511","5","Kureha Sakamachi","Mayo Chiki!","2","Sun, 03 Sep 2023 05:53:31 GMT","1693720411689","52","","","","No","No","","","2","0","2","190147150485651457","190147150485651457","745688976014180493","33","F","S","S","S","A","F","B","",""
"vh4zz6m","9520","4","Kaguya Ootsutsuki","Naruto Shippuden","2","Wed, 30 Aug 2023 13:58:17 GMT","1693403897296","66","","","","No","No","","","29","0","2","190147150485651457","190147150485651457","745688976014180493","35","F","S","S","S","F","F","D","",""
"vh45n15","2408","5","Anila","Granblue Fantasy","2","Wed, 30 Aug 2023 06:02:36 GMT","1693375356614","47","","","","No","No","","","10","0","2","190147150485651457","190147150485651457","745688976014180493","26","F","S","S","S","S","F","D","",""
"vh40mjp","2584","5","Rita Mordio","Tales of Vesperia ~The First Strike~","3","Tue, 29 Aug 2023 22:22:20 GMT","1693347740677","79","","","","No","No","","","8","0","3","190147150485651457","190147150485651457","745688976014180493","46","F","S","S","S","S","F","D","",""
"vh4mv8j","9398","4","Ayano Sadatou","The Ryuo's Work Is Never Done!","2","Tue, 29 Aug 2023 20:20:07 GMT","1693340407005","28","","","","No","No","","","1","0","2","190147150485651457","190147150485651457","745688976014180493","14","F","S","S","S","F","F","D","",""
"vhz6h10","13054","3","Suzuha Amane","Steins;Gate","1","Tue, 29 Aug 2023 18:16:18 GMT","1693332978298","26","","","","No","No","","","48","0","1","190147150485651457","190147150485651457","745688976014180493","15","F","S","S","S","S","F","D","",""
"vhzwbm7","2384","5","Kokomi Teruhashi","The Disastrous Life of Saiki K.","1","Mon, 28 Aug 2023 14:07:39 GMT","1693231659458","34","","","","No","No","","","89","0","1","190147150485651457","190147150485651457","745688976014180493","21","F","S","S","S","A","F","D","",""
"vhzv410","1400","1","Creto","The Alchemist Code","3","Mon, 28 Aug 2023 09:44:00 GMT","1693215840558","56","","","","No","No","","","2","0","3","190147150485651457","190147150485651457","745688976014180493","29","F","S","S","S","C","F","D","",""
"vhz0kg7","2745","4","Rikekuma","Rikei ga Koi ni Ochita no de Shoumei shitemita","4","Mon, 28 Aug 2023 08:21:16 GMT","1693210876932","141","","","","No","No","","","1","0","4","190147150485651457","190147150485651457","745688976014180493","80","F","S","S","S","A","F","D","",""
"vh1jl43","8561","3","Tomoe","Tsukimichi: Moonlit Fantasy","3","Sun, 27 Aug 2023 06:49:29 GMT","1693118969721","139","","","","No","No","","","194","0","3","190147150485651457","190147150485651457","745688976014180493","78","F","S","S","S","A","F","D","",""
"vhn7m81","13583","2","Rita","Granblue Fantasy","3","Sat, 26 Aug 2023 12:04:32 GMT","1693051472893","51","","","","No","No","","","1","0","3","190147150485651457","190147150485651457","745688976014180493","28","F","S","S","S","A","F","D","",""
"vhngprb","2779","5","Mejiro McQueen","Uma Musume: Pretty Derby","2","Sat, 26 Aug 2023 04:29:01 GMT","1693024141003","56","","","","No","No","","","26","0","2","190147150485651457","190147150485651457","745688976014180493","31","F","S","S","S","A","F","D","",""
"vhn2tj7","17000","1","WBC Title Belt","Hajime no Ippo: New Challenger","2","Fri, 25 Aug 2023 11:35:28 GMT","1692963328133","9","","","","No","No","","","2","0","2","190147150485651457","190147150485651457","745688976014180493","4","F","S","S","S","F","F","D","",""
"vhj9dm7","1865","3","Lilique Kadoka Lipati","Mobile Suit Gundam: The Witch from Mercury","3","Thu, 24 Aug 2023 18:26:27 GMT","1692901587674","61","","","","No","No","","","1","0","3","190147150485651457","190147150485651457","655995050450354216","36","F","S","S","S","A","F","D","",""
"vhjr127","1146","5","Naotora Takeda","Orient","2","Thu, 24 Aug 2023 13:55:28 GMT","1692885328685","39","","","","No","No","","","1","0","2","190147150485651457","190147150485651457","745688976014180493","25","F","S","S","S","S","F","C","",""
"vhj16wb","470","2","Maeda","The Dangers in My Heart","0","Thu, 24 Aug 2023 09:46:59 GMT","1692870419473","6","","","","No","No","","","1","0","0","190147150485651457","190147150485651457","745688976014180493","5","F","S","S","S","B","F","B","",""
"vhjjfz4","29360","2","Cheng Lixue","Honkai Impact 3rd","0","Thu, 24 Aug 2023 07:31:14 GMT","1692862274818","10","","","","No","No","","","3","0","0","190147150485651457","190147150485651457","745688976014180493","6","F","S","S","S","S","F","D","",""
"vh596c1","18855","3","Shalnark","Hunter x Hunter","2","Mon, 21 Aug 2023 16:34:24 GMT","1692635664610","58","","","","No","No","","","41","0","2","190147150485651457","190147150485651457","655995050450354216","34","F","S","S","S","A","F","D","",""
"vh2jm7g","31912","2","Hishi Mochi","Food Fantasy","1","Wed, 16 Aug 2023 16:27:10 GMT","1692203230692","17","","","","No","No","","","6","0","1","190147150485651457","190147150485651457","745688976014180493","8","F","S","S","S","S","F","D","",""
"vh22hmr","16026","2","Guinivere","Fire Emblem: The Binding Blade","1","Wed, 16 Aug 2023 10:19:52 GMT","1692181192455","13","","","","No","No","","","1","0","1","190147150485651457","190147150485651457","745688976014180493","6","F","S","S","S","S","F","D","",""
"vhhx5jv","2286","5","Zen Wisteria","Snow White with the Red Hair","3","Tue, 15 Aug 2023 23:24:14 GMT","1692141854172","120","","","","No","No","","","105","0","3","190147150485651457","190147150485651457","745688976014180493","70","F","S","S","S","A","F","C","",""
"vhht17n","8443","4","Shun Kaidou","The Disastrous Life of Saiki K.","2","Tue, 15 Aug 2023 18:37:04 GMT","1692124624117","74","","","","No","No","","","183","0","2","190147150485651457","190147150485651457","745688976014180493","43","F","S","S","S","A","F","D","",""
"vhhr0mt","13164","3","Azura","Fire Emblem Fates","0","Tue, 15 Aug 2023 11:48:59 GMT","1692100139839","11","","","","No","No","","","44","0","0","190147150485651457","190147150485651457","745688976014180493","5","F","S","S","S","B","F","D","",""
"vhhmv9t","8401","4","Rachel Gardner","Angels of Death","1","Mon, 14 Aug 2023 17:25:48 GMT","1692033948376","38","","","","No","No","","","127","0","1","190147150485651457","190147150485651457","745688976014180493","23","F","S","S","S","A","F","D","",""
"vhqbjqt","433","2","Alma","The Alchemist Code","3","Sun, 13 Aug 2023 17:02:13 GMT","1691946133893","101","","","","No","No","","","1","0","3","190147150485651457","190147150485651457","745688976014180493","66","F","S","S","S","S","F","B","",""
"vhqwv06","14532","2","Nick Ogata","Yakuza: Like a Dragon","1","Sun, 13 Aug 2023 13:54:00 GMT","1691934840751","8","","","","No","No","","","1","0","1","190147150485651457","190147150485651457","745688976014180493","4","F","S","S","S","B","F","D","",""
"vhvp0p8","24551","2","Anguirus","Godzilla Singular Point","4","Thu, 10 Aug 2023 22:09:29 GMT","1691705369282","69","","","","No","No","","","2","0","4","190147150485651457","190147150485651457","745688976014180493","39","F","S","S","S","A","F","D","",""
"vqck0kj","8510","4","Yumi Aiba","The iDOLM@STER: Cinderella Girls Theater (Web)","2","Mon, 07 Aug 2023 13:55:26 GMT","1691416526954","38","","","","No","No","","","3","0","2","190147150485651457","190147150485651457","745688976014180493","23","F","S","S","S","B","F","D","",""
"vq6sh0h","20937","2","Misaki Shokuhou","A Certain Scientific Railgun S","3","Sun, 06 Aug 2023 22:51:38 GMT","1691362298123","95","","","","No","No","","","58","0","3","190147150485651457","190147150485651457","655995050450354216","51","F","S","S","S","A","F","D","",""
"vq61mj2","32349","2","Misao Amari","Fate/Extra Last Encore","1","Sun, 06 Aug 2023 07:58:31 GMT","1691308711612","14","","","","No","No","","","1","0","1","","190147150485651457","745688976014180493","6","F","S","S","F","F","F","D","",""
"vqx4v8l","2518","5","Genousai Yanagi","Mononoke","4","Fri, 04 Aug 2023 22:56:25 GMT","1691189785241","126","","","","No","No","","","1","0","4","190147150485651457","190147150485651457","745688976014180493","75","F","S","S","S","A","F","C","",""
"vqxk5dj","1905","5","Haku","Spirited Away","2","Fri, 04 Aug 2023 14:15:12 GMT","1691158512353","79","","","","No","No","","","296","0","2","190147150485651457","190147150485651457","745688976014180493","48","F","S","S","S","B","F","C","",""
"vqsb193","9234","2","Black Dragon God","The Fruit of Evolution: Before I Knew It, My Life Had It Made","2","Thu, 03 Aug 2023 07:39:31 GMT","1691048371081","19","","","","No","No","","","1","0","2","190147150485651457","190147150485651457","745688976014180493","13","F","S","S","S","A","F","D","",""
"vqs55f1","20587","2","Apocryphos","D.Gray-man Hallow","2","Thu, 03 Aug 2023 05:09:40 GMT","1691039380861","17","","","","No","No","","","1","0","2","190147150485651457","190147150485651457","655995050450354216","8","F","S","S","S","A","F","D","",""
"vqd0xpq","2195","2","Irumyuui","Made in Abyss: The Golden City of the Scorching Sun","1","Tue, 01 Aug 2023 14:19:13 GMT","1690899553672","21","","","","No","No","","","13","0","1","190147150485651457","190147150485651457","745688976014180493","13","F","S","S","S","B","F","D","",""
"vq7zzvt","17657","3","Miwako Sato","Detective Conan","2","Mon, 31 Jul 2023 16:15:51 GMT","1690820151894","22","","","","No","No","","","2","0","2","","190147150485651457","745688976014180493","13","F","S","S","F","A","F","D","",""
"vqts3wt","12838","3","Marshall D. Teach","One Piece","2","Sun, 30 Jul 2023 20:31:19 GMT","1690749079692","64","","","","No","No","","","79","0","2","190147150485651457","190147150485651457","745688976014180493","38","F","S","S","S","A","F","D","",""
"vqtd4vd","4905","1","Stagnate","The Faraway Paladin","2","Sun, 30 Jul 2023 18:28:35 GMT","1690741715823","7","","","","No","No","","","0","0","2","190147150485651457","190147150485651457","655995050450354216","4","F","S","S","S","B","F","D","",""
"vq8rz54","9028","4","Yuzuha","Conception","4","Fri, 28 Jul 2023 21:18:34 GMT","1690579114277","145","","","","No","No","","","1","0","4","190147150485651457","190147150485651457","745688976014180493","81","F","S","S","S","A","F","D","",""
"vqfvpz6","2119","5","Male Robin","Fire Emblem Awakening","3","Tue, 25 Jul 2023 06:47:45 GMT","1690267665706","102","","","","No","No","","","28","0","3","190147150485651457","190147150485651457","745688976014180493","64","F","S","S","S","A","F","C","",""
"vqg38vm","2189","5","Yuna D. Kaito","Cardcaptor Sakura: Clear Card-hen","3","Sun, 23 Jul 2023 03:30:47 GMT","1690083047050","80","","","","No","No","","","3","0","3","190147150485651457","190147150485651457","745688976014180493","49","F","S","S","S","A","F","C","",""
"vqg598l","4334","3","Walsh's Friend","Sakugan","4","Sat, 22 Jul 2023 18:11:14 GMT","1690049474702","73","","","","No","No","","","0","0","4","190147150485651457","190147150485651457","745688976014180493","43","F","S","S","S","A","F","C","",""
"vq31ln9","17358","3","The Snow","Cardcaptor Sakura","1","Fri, 21 Jul 2023 11:25:22 GMT","1689938722804","10","","","","No","No","","","1","0","1","190147150485651457","190147150485651457","1079165500371783680","6","F","S","S","S","A","F","D","",""
"vqrc4p4","7757","4","Kaede Kagayama","Non Non Biyori","1","Thu, 20 Jul 2023 20:55:15 GMT","1689886515100","18","","","","No","No","","","3","0","1","190147150485651457","190147150485651457","745688976014180493","13","F","S","S","S","A","F","D","",""
"vqr9dnn","1594","2","Herbalist","Avatar: The Last Airbender","2","Thu, 20 Jul 2023 11:40:26 GMT","1689853226533","34","","","","No","No","","","1","0","2","190147150485651457","190147150485651457","745688976014180493","24","F","S","S","S","A","F","B","",""
"vqr5ws8","17580","3","Double-Ninth Cake","Food Fantasy","4","Wed, 19 Jul 2023 21:34:27 GMT","1689802467050","164","","","","No","No","","","2","0","4","190147150485651457","190147150485651457","745688976014180493","90","F","S","S","S","A","F","D","",""
"vqprdlm","15442","2","Nie Huaisang","Mo Dao Zu Shi","1","Tue, 18 Jul 2023 22:01:58 GMT","1689717718913","20","","","","No","No","","","41","0","1","190147150485651457","190147150485651457","745688976014180493","13","F","S","S","S","B","F","D","",""
"vqpp46c","6731","3","Faye","Fire Emblem Echoes: Shadows of Valentia","3","Tue, 18 Jul 2023 19:37:04 GMT","1689709024693","77","","","","No","No","fe2","","2","0","3","190147150485651457","190147150485651457","745688976014180493","43","F","S","S","S","A","F","D","",""
"vq4dlt3","1406","5","Vera (Flare)","Punishing Gray Raven","1","Mon, 17 Jul 2023 22:38:14 GMT","1689633494080","33","","","","No","No","","","52","0","1","190147150485651457","190147150485651457","745688976014180493","20","F","S","S","S","A","F","C","",""
"vq4725q","14145","3","Rei Kiseijou","Hyperdimension Neptunia","4","Mon, 17 Jul 2023 21:46:49 GMT","1689630409937","176","","","","No","No","","","2","0","4","190147150485651457","190147150485651457","745688976014180493","96","F","S","S","S","A","F","D","",""
"vq4zhvn","1821","5","Amy Sorel","Soulcalibur II","2","Mon, 17 Jul 2023 09:53:16 GMT","1689587596650","42","","","","No","No","","","4","0","2","190147150485651457","190147150485651457","745688976014180493","26","F","S","S","S","A","F","C","",""
"vqn6cg2","8883","4","Liliruca Arde","Is It Wrong to Try to Pick Up Girls in a Dungeon?","2","Thu, 13 Jul 2023 21:24:26 GMT","1689283466220","51","","","","No","No","","","29","0","2","190147150485651457","190147150485651457","745688976014180493","29","F","S","S","S","A","F","D","",""
"vqn6gn7","1801","5","Zongquan Bai","Shenmue the Animation","3","Thu, 13 Jul 2023 20:35:39 GMT","1689280539212","47","","","","No","No","","","0","0","3","190147150485651457","190147150485651457","745688976014180493","29","F","S","S","S","A","F","C","",""
"vqnlwxk","25296","2","Strider Hiryu","Strider","2","Thu, 13 Jul 2023 13:54:14 GMT","1689256454015","19","","","","No","No","","","1","0","2","190147150485651457","190147150485651457","745688976014180493","13","F","S","S","S","A","F","D","",""
"vqb676g","5353","3","Sophitia Alexandra","Soul Edge","0","Mon, 10 Jul 2023 19:46:12 GMT","1689018372404","7","","","","No","No","","","4","0","0","190147150485651457","190147150485651457","655995050450354216","4","F","S","S","S","F","F","D","",""
"vqbx3fh","581","2","Qingque","Honkai: Star Rail","3","Mon, 10 Jul 2023 18:39:20 GMT","1689014360937","158","","","","No","No","","","105","0","3","190147150485651457","190147150485651457","745688976014180493","106","F","S","S","S","A","F","A","",""
"vqkvrnc","20014","2","Saber Lion","Carnival Phantasm","2","Thu, 06 Jul 2023 05:07:28 GMT","1688620048572","43","","","","No","No","","","23","0","2","190147150485651457","190147150485651457","745688976014180493","24","F","S","S","S","A","F","D","",""
"vqwcd20","1517","5","Reiko","Super Cub","2","Thu, 06 Jul 2023 02:18:41 GMT","1688609921678","42","","","","No","No","","","8","0","2","190147150485651457","190147150485651457","745688976014180493","28","F","S","S","S","A","F","B","",""
"vqwtn25","1581","5","Homura Hoterase","Fairy Ranmaru: Anata no Kokoro Otasuke Shimasu","2","Wed, 05 Jul 2023 20:12:33 GMT","1688587953053","33","","","","No","No","","","1","0","2","190147150485651457","190147150485651457","745688976014180493","20","F","S","S","S","A","F","C","",""
"vqwvzjn","17950","1","Nyna","Fire Emblem: Shadow Dragon and the Blade of Light","1","Tue, 04 Jul 2023 16:14:12 GMT","1688487252018","8","","","","No","No","","","1","0","1","190147150485651457","190147150485651457","745688976014180493","4","F","S","S","S","A","F","D","",""
"vq2szgk","1043","2","Werner","Campfire Cooking in Another World with My Absurd Skill","2","Tue, 04 Jul 2023 11:15:08 GMT","1688469308322","26","","","","No","No","","","1","0","2","190147150485651457","190147150485651457","745688976014180493","16","F","S","S","S","A","F","C","",""
"vqql1q7","2244","3","Wohlks Roseguard","Cautious Hero: The Hero Is Overpowered but Overly Cautious","1","Sat, 01 Jul 2023 00:48:09 GMT","1688172489943","13","","","","No","No","","","1","0","1","190147150485651457","190147150485651457","745688976014180493","6","F","S","S","S","A","F","C","",""
"vqq3nd6","13572","2","Utabori","Yakuza","2","Fri, 30 Jun 2023 18:15:12 GMT","1688148912154","16","","","","No","No","","","1","0","2","190147150485651457","190147150485651457","655995050450354216","8","F","S","S","S","S","F","D","",""
"vq0cb05","27324","2","Perona","One Piece","2","Thu, 29 Jun 2023 21:27:08 GMT","1688074028469","65","","","","No","No","","","210","0","2","190147150485651457","190147150485651457","745688976014180493","35","F","S","S","S","B","F","D","",""
"vq0sm11","6385","3","Kai Asahikawa","Tribe Nine","3","Thu, 29 Jun 2023 17:19:36 GMT","1688059176195","49","","","","No","No","","","1","0","3","190147150485651457","190147150485651457","745688976014180493","28","F","S","S","S","A","F","C","",""
"vq07swp","7988","4","Edward Newgate","One Piece","2","Thu, 29 Jun 2023 15:44:37 GMT","1688053477085","79","","","","No","No","","","252","0","2","","190147150485651457","745688976014180493","40","F","S","S","F","B","F","D","",""
"vq01wp5","4102","2","Nanaki Ralei","The Genius Prince's Guide to Raising a Nation Out of Debt","1","Wed, 28 Jun 2023 22:59:14 GMT","1687993154333","16","","","","No","No","","","1","0","1","190147150485651457","190147150485651457","655995050450354216","8","F","S","S","S","A","F","D","",""
"vqvh68r","5296","2","Mihessia Hence","Mobile Suit Gundam: Hathaway's Flash","0","Tue, 27 Jun 2023 00:37:24 GMT","1687826244667","5","","","","No","No","","","1","0","0","190147150485651457","190147150485651457","655995050450354216","1","F","S","S","S","A","F","C","",""
"vqmlbrf","7219","3","Rip Van Winkle","Hellsing Ultimate","2","Mon, 26 Jun 2023 09:41:45 GMT","1687772505404","33","","","","No","No","","","12","0","2","190147150485651457","190147150485651457","655995050450354216","20","F","S","S","S","S","F","D","",""
"vqm477h","2064","2","Natsumi Oohashi","More than a Married Couple, but Not Lovers.","3","Mon, 26 Jun 2023 00:57:52 GMT","1687741072982","77","","","","No","No","","","1","0","3","190147150485651457","190147150485651457","745688976014180493","44","F","S","S","S","B","F","D","",""
"vqm5mp0","31026","2","Kluri","Epic Seven","1","Sun, 25 Jun 2023 16:06:40 GMT","1687709200130","15","","","","No","No","","","2","0","1","190147150485651457","190147150485651457","655995050450354216","8","F","S","S","S","S","F","D","",""
"v0cfqb7","7454","4","Gilbert Nightray","Pandora Hearts","2","Sat, 24 Jun 2023 17:34:29 GMT","1687628069014","46","","","","No","No","","","36","0","2","190147150485651457","190147150485651457","655995050450354216","26","F","S","S","S","A","F","D","",""
"v0c3rq0","5367","3","Ogma","Fire Emblem: Shadow Dragon and the Blade of Light","0","Sat, 24 Jun 2023 15:28:39 GMT","1687620519375","6","","","","No","No","","","1","0","0","190147150485651457","190147150485651457","655995050450354216","4","F","S","S","S","A","F","D","",""
"v06s2m5","16954","2","Shirou Emiya","Fate/stay night","4","Fri, 23 Jun 2023 10:43:09 GMT","1687516989000","272","","","","No","No","","","122","0","4","190147150485651457","190147150485651457","745688976014180493","149","F","S","S","S","A","F","D","",""
"v06pjhq","6946","4","Enmu's Hand","Demon Slayer: Kimetsu no Yaiba the Movie: Mugen Train","2","Thu, 22 Jun 2023 21:30:24 GMT","1687469424859","62","","","","No","No","","","11","0","2","190147150485651457","190147150485651457","655995050450354216","38","F","S","S","S","S","F","D","",""
"v06bvfk","10358","2","Mirin","Granblue Fantasy","0","Thu, 22 Jun 2023 14:39:09 GMT","1687444749526","6","","","","No","No","","","1","0","0","190147150485651457","190147150485651457","655995050450354216","4","F","S","S","S","S","F","D","",""
"v0xst6g","2028","5","Sae Chabashira","Classroom of the Elite","0","Thu, 22 Jun 2023 01:07:18 GMT","1687396038376","16","","","","No","No","","","25","0","0","190147150485651457","190147150485651457","655995050450354216","9","F","S","S","S","S","F","C","",""
"v0snxpk","6829","4","Kotori Minami","Love Live! School Idol Project","4","Mon, 19 Jun 2023 18:51:24 GMT","1687200684756","217","","","","No","No","","","56","0","4","190147150485651457","190147150485651457","655995050450354216","114","F","S","S","S","C","F","D","",""
"v0d0d54","48320","1","Cendrillon","Persona 5 Royal","4","Sat, 17 Jun 2023 19:10:39 GMT","1687029039785","48","","","","No","No","","","2","0","4","190147150485651457","190147150485651457","745688976014180493","25","F","S","S","S","C","F","D","",""
"v07371b","9619","3","Ghislaine Dedoldia","Mushoku Tensei: Jobless Reincarnation","2","Fri, 16 Jun 2023 22:38:33 GMT","1686955113001","71","","","","No","No","","","263","0","2","190147150485651457","190147150485651457","745688976014180493","40","F","S","S","S","A","F","D","",""
"v07z3jm","14118","3","Ryou Mimasaka","Air Gear","2","Fri, 16 Jun 2023 18:16:47 GMT","1686939407218","25","","","","No","No","","","1","0","2","190147150485651457","190147150485651457","745688976014180493","14","F","S","S","S","S","F","D","",""
"v07nhtx","6557","4","Artem Wing","Tears of Themis","0","Fri, 16 Jun 2023 15:34:14 GMT","1686929654640","16","","","","No","No","","","187","0","0","190147150485651457","190147150485651457","655995050450354216","6","F","S","S","S","B","F","D","",""
"v0txjll","16708","3","Lightning Gundam","Gundam Build Fighters Try","2","Thu, 15 Jun 2023 22:50:23 GMT","1686869423185","18","","","","No","No","","","1","0","2","190147150485651457","190147150485651457","745688976014180493","13","F","S","S","S","A","F","D","",""
"v0txm3p","26358","2","Togaru Kamakiri","My Hero Academia 2","2","Thu, 15 Jun 2023 21:46:52 GMT","1686865612210","40","","","","No","No","","","7","0","2","190147150485651457","190147150485651457","655995050450354216","24","F","S","S","S","A","F","D","",""
"v0t70jb","13384","3","Mifuyu","Princess Connect! Re: Dive","1","Thu, 15 Jun 2023 18:11:43 GMT","1686852703945","18","","","","No","No","","","3","0","1","190147150485651457","190147150485651457","655995050450354216","13","F","S","S","S","S","F","D","",""
"v0tlqpr","7515","4","England","Hetalia: Axis Powers","2","Thu, 15 Jun 2023 14:44:32 GMT","1686840272109","44","","","","No","No","","","27","0","2","190147150485651457","190147150485651457","745688976014180493","25","F","S","S","S","S","F","D","",""
"v0tlmlw","23437","2","Shamir Nevrand","Fire Emblem: Three Houses","1","Thu, 15 Jun 2023 13:57:35 GMT","1686837455600","16","","","","No","No","","","20","0","1","190147150485651457","190147150485651457","655995050450354216","8","F","S","S","S","S","F","D","",""
"v0tqlq8","7777","4","Akane Kurokawa","Oshi no Ko","1","Wed, 14 Jun 2023 19:43:50 GMT","1686771830208","38","","","","No","No","","","741","0","1","190147150485651457","190147150485651457","745688976014180493","24","F","S","S","S","S","F","D","",""
"v0t00xs","1318","5","Sakura Yamauchi","I Want to Eat Your Pancreas","1","Wed, 14 Jun 2023 17:11:52 GMT","1686762712284","37","","","","No","No","","","165","0","1","190147150485651457","190147150485651457","655995050450354216","23","F","S","S","S","S","F","B","",""
"v08x0sc","4070","1","The Risen","Fire Emblem Awakening","2","Wed, 14 Jun 2023 12:41:45 GMT","1686746505872","11","","","","No","No","","","1","0","2","190147150485651457","190147150485651457","745688976014180493","6","F","S","S","S","A","F","D","",""
"v08p6kq","17054","3","Mother Spider Demon","Demon Slayer: Kimetsu no Yaiba","2","Tue, 13 Jun 2023 21:45:16 GMT","1686692716403","72","","","","No","No","","","31","0","2","190147150485651457","190147150485651457","655995050450354216","40","F","S","S","S","A","F","D","",""
"v096hv6","671","1","Pemo-chan","Handyman Saitou in Another World","1","Fri, 09 Jun 2023 19:27:00 GMT","1686338820897","8","","","","No","No","","","1","0","1","190147150485651457","190147150485651457","655995050450354216","5","F","S","S","S","A","F","B","",""
"v09h4hz","847","1","Luocha","Honkai: Star Rail","0","Thu, 08 Jun 2023 16:52:19 GMT","1686243139616","16","","","","No","No","","","275","0","0","190147150485651457","190147150485651457","655995050450354216","9","F","S","S","S","A","F","B","",""
"v0g8fzw","8486","4","Chihiro Chimatsuri","Vlad Love","3","Thu, 08 Jun 2023 01:44:36 GMT","1686188676895","82","","","","No","No","","","1","0","3","190147150485651457","190147150485651457","655995050450354216","46","F","S","S","S","B","F","D","",""
"v03114h","6536","4","Kozue Matsumoto","Baki the Grappler","1","Mon, 05 Jun 2023 21:59:08 GMT","1686002348910","19","","","","No","No","","","5","0","1","190147150485651457","190147150485651457","655995050450354216","13","F","S","S","S","A","F","D","",""
"v0rq5s0","17437","2","Yoosung Kim","Mystic Messenger","1","Sat, 03 Jun 2023 23:31:22 GMT","1685835082336","32","","","","No","No","","","81","0","1","190147150485651457","190147150485651457","655995050450354216","18","F","S","S","S","A","F","D","",""
"v0plhpb","13654","3","Corone Dola","No Game No Life: Zero","0","Sat, 03 Jun 2023 10:11:55 GMT","1685787115360","11","","","","No","No","","","6","0","0","190147150485651457","190147150485651457","745688976014180493","6","F","S","S","S","S","F","D","",""
