code,number,edition,character,series,quality,obtainedDate,obtainedTimestamp,burnValue,dye.code,dye.name,frame,morphed,trimmed,tag,alias,wishlists,fights,dropQuality,dropper,grabber,guild,worker.effort,worker.style,worker.purity,worker.grabber,worker.dropper,worker.quickness,worker.toughness,worker.vanity,worker.recoveryDate,worker.recoveryTimestamp
v2lzk0k,3318,5,Hiling,Ousama Ranking,2,"Fri, 27 Oct 2023 15:53:15 GMT",1.69842E+12,54,,,,No,No,burn,,39,0,2,,480776931629858823,768148469667201054,25,F,S,S,F,F,F,D,,
v2lmmw0,8063,4,Mio Sudou,Otona nya Koi no Shikata ga Wakaranee!,3,"Thu, 26 Oct 2023 23:58:15 GMT",1.69836E+12,54,,,,No,No,burn,,1,0,3,480776931629858823,480776931629858823,768148469667201054,30,F,S,S,S,A,F,D,,
v2fdxq3,3478,1,Michika,Heavenly Delusion,1,"Thu, 26 Oct 2023 19:54:49 GMT",1.69835E+12,9,,,,No,No,burn,,1,0,1,480776931629858823,480776931629858823,768148469667201054,4,F,S,S,S,B,F,D,,
v2ftc55,58426,1,Haruna Okada,K-On!!,3,"Thu, 26 Oct 2023 17:41:52 GMT",1.69834E+12,20,,,,No,No,,,1,0,3,480776931629858823,480776931629858823,768148469667201054,13,F,S,S,S,A,F,D,,
v2fhj12,40556,1,Kabuki Nobbu,Fate/Grand Order,2,"Wed, 25 Oct 2023 19:23:40 GMT",1.69826E+12,9,,,,No,No,burn,,1,0,2,480776931629858823,480776931629858823,768148469667201054,4,F,S,S,S,S,F,D,,
v29c7vt,3391,5,Kanade Oomori,We Never Learn,3,"Wed, 25 Oct 2023 15:19:54 GMT",1.69825E+12,58,,,,No,No,burn,,0,0,3,480776931629858823,480776931629858823,768148469667201054,34,F,S,S,S,S,F,D,,
v29c4wv,8293,4,Jakurai Jinguji,Hypnosis Mic: Division Rap Battle - Rhyme Anima,3,"Wed, 25 Oct 2023 14:49:43 GMT",1.69825E+12,84,,,,No,No,burn,,23,0,3,480776931629858823,480776931629858823,768148469667201054,45,F,S,S,S,S,F,D,,
v29fn2f,945,4,Rose Oriana,The Eminence in Shadow,3,"Wed, 25 Oct 2023 02:41:09 GMT",1.6982E+12,146,,,,No,No,mp,,52,0,3,289730004600750081,480776931629858823,768148469667201054,70,F,S,S,F,F,F,D,,
v29gbf5,92,2,Wolf Fang Captain,"Saving 80,000 Gold in Another World for My Retirement",1,"Wed, 25 Oct 2023 01:43:44 GMT",1.6982E+12,18,,,,No,No,burn,,0,0,1,480776931629858823,480776931629858823,768148469667201054,15,F,S,S,S,A,F,A,,
v29zw83,446,4,Monzein,The Alchemist Code,3,"Tue, 24 Oct 2023 20:07:25 GMT",1.69818E+12,112,,,,No,No,burn,,0,0,3,480776931629858823,480776931629858823,768148469667201054,68,F,S,S,S,S,F,C,,
v29vx42,2931,5,Yoriko Yasaka,Haiyore! Nyaruko-san,2,"Tue, 24 Oct 2023 06:14:04 GMT",1.69813E+12,49,,,,No,No,burn,,3,0,2,480776931629858823,480776931629858823,768148469667201054,25,F,S,S,S,S,F,D,,
v2gtw2d,8261,4,Shinoa Hiiragi,Seraph of the End: Battle in Nagoya,3,"Mon, 23 Oct 2023 21:29:55 GMT",1.6981E+12,165,,,,No,No,ft,,414,0,3,480776931629858823,480776931629858823,768148469667201054,89,F,S,S,S,S,F,D,,
v2g8k2r,6747,1,Monk Gyatso,Avatar: The Last Airbender,2,"Mon, 23 Oct 2023 19:36:24 GMT",1.69809E+12,28,,,,No,No,burn,,2,0,2,480776931629858823,480776931629858823,768148469667201054,15,F,S,S,S,B,F,D,,
v2g31jv,58549,1,Harlan,Dog Days,4,"Mon, 23 Oct 2023 15:38:12 GMT",1.69808E+12,16,,,,No,No,burn,,1,0,4,480776931629858823,480776931629858823,768148469667201054,6,F,S,S,S,C,F,D,,
v2grcg6,58163,1,Metal Upa,Steins;Gate,2,"Mon, 23 Oct 2023 15:07:01 GMT",1.69807E+12,13,,,,No,No,burn,,5,0,2,480776931629858823,480776931629858823,768148469667201054,5,F,S,S,S,A,F,D,,
v234szc,47560,1,U-2048,Cells at Work!!,2,"Sun, 22 Oct 2023 03:55:06 GMT",1.69795E+12,13,,,,No,No,burn,,1,0,2,480776931629858823,480776931629858823,768148469667201054,5,F,S,S,S,B,F,D,,
v2rmxxp,6504,2,Black Tiger with Red Stripe,Beast Tamer,3,"Fri, 20 Oct 2023 03:28:10 GMT",1.69777E+12,41,,,,No,No,burn,,1,0,3,480776931629858823,480776931629858823,768148469667201054,23,F,S,S,S,S,F,D,,
