"code","number","edition","character","series","quality","obtainedDate","obtainedTimestamp","burnValue","dye.code","dye.name","frame","morphed","trimmed","tag","alias","wishlists","fights","dropQuality","dropper","grabber","guild","worker.effort","worker.style","worker.purity","worker.grabber","worker.dropper","worker.quickness","worker.toughness","worker.vanity","worker.recoveryDate","worker.recoveryTimestamp"
"gd66z4","10201","2","Caine the Longshot","Trigun","2","Sat, 05 Mar 2022 21:27:38 GMT","1646515658846","18","","","","No","No","","","1","0","2","632803583586205729","632803583586205729","768148469667201054","15","F","S","S","S","A","F","B","",""
"gd4rcs","6579","3","Cream","JoJo's Bizarre Adventure: Stardust Crusaders","3","Sat, 05 Mar 2022 07:29:17 GMT","1646465357293","83","","","","No","No","","","1","0","3","632803583586205729","632803583586205729","768148469667201054","53","F","S","S","S","B","F","B","",""
"gttw8f","6174","2","Tomo Fujii","The IDOLM@STER: Cinderella Girls Theater","0","Thu, 03 Mar 2022 19:30:10 GMT","1646335810064","6","","","","No","No","","","1","0","0","632803583586205729","632803583586205729","768148469667201054","5","F","S","S","S","A","F","B","",""
"g8m5tg","15865","2","Kengo Akechi","Kindaichi Shounen no Jikenbo","1","Wed, 02 Mar 2022 03:31:42 GMT","1646191902738","6","","","","No","No","","","1","0","1","632803583586205729","632803583586205729","768148469667201054","5","F","S","S","S","D","F","B","",""
"gl9qg5","11138","2","Kuchinawa","Monogatari Series: Second Season","2","Tue, 01 Mar 2022 18:52:18 GMT","1646160738753","22","","","","No","No","","","2","0","2","632803583586205729","632803583586205729","768148469667201054","16","F","S","S","S","A","F","B","",""
"gf8sgk","6405","3","Knuckles the Echidna","Sonic X","2","Tue, 01 Mar 2022 00:33:10 GMT","1646094790072","59","","","","No","No","","","65","0","2","632803583586205729","632803583586205729","768148469667201054","35","F","S","S","S","F","F","B","",""
"gf1s7s","31218","1","Nibi","Naruto Shippuden","2","Mon, 28 Feb 2022 15:18:58 GMT","1646061538085","30","","","","No","No","","","6","0","2","632803583586205729","632803583586205729","768148469667201054","20","F","S","S","S","A","F","C","",""
"ggl6hb","5998","3","Kuroko Shirai","A Certain Magical Index","0","Sun, 27 Feb 2022 02:58:15 GMT","1645930695644","11","","","","No","No","","","29","0","0","632803583586205729","632803583586205729","768148469667201054","6","F","S","S","S","B","F","B","",""
"g3nwf2","31081","1","Haunter","Pokémon","1","Fri, 25 Feb 2022 18:39:02 GMT","1645814342231","10","","","","No","No","","","14","0","1","632803583586205729","632803583586205729","768148469667201054","6","F","S","S","S","S","F","D","",""
"gr9spk","9901","2","Josie Rizal","Tekken 7","1","Fri, 25 Feb 2022 01:02:08 GMT","1645750928038","12","","","","No","No","","","7","0","1","632803583586205729","632803583586205729","768148469667201054","8","F","S","S","S","A","F","B","",""
"gpf8rp","5429","3","The Windy","Cardcaptor Sakura","1","Thu, 24 Feb 2022 05:11:46 GMT","1645679506512","11","","","","No","No","","","2","0","1","632803583586205729","632803583586205729","768148469667201054","8","F","S","S","S","A","F","B","",""
"gn764p","9572","2","Noiz","DRAMAtical Murder","2","Sun, 20 Feb 2022 15:06:21 GMT","1645369581598","32","","","","No","No","","","33","0","2","632803583586205729","632803583586205729","768148469667201054","19","F","S","S","S","D","F","B","",""
"gj7p1x","13583","2","Lenore Bludon","The Hidden Dungeon Only I Can Enter","2","Sat, 19 Feb 2022 18:20:47 GMT","1645294847427","20","","","","No","No","","","1","0","2","632803583586205729","632803583586205729","768148469667201054","14","F","S","S","S","S","F","B","",""
"gbh636","5962","2","Chrome","Super Neptunia RPG","2","Fri, 18 Feb 2022 03:20:40 GMT","1645154440986","32","","","","No","No","","","1","0","2","632803583586205729","632803583586205729","768148469667201054","21","F","S","S","S","S","F","B","",""
"g5cqtp","10897","2","Yoshida","Higehiro: After Being Rejected, I Shaved and Took in a High School Runaway","3","Fri, 18 Feb 2022 02:01:38 GMT","1645149698358","75","","","","No","No","","","26","0","3","632803583586205729","632803583586205729","768148469667201054","49","F","S","S","S","B","F","B","",""
"g5hszp","15525","2","Tengen Uzui","Demon Slayer: Kimetsu no Yaiba","3","Thu, 17 Feb 2022 05:14:01 GMT","1645074841589","176","","","","No","No","","","1440","0","3","","480776931629858823","768148469667201054","81","F","S","F","F","F","F","C","",""
"g5hszz","12570","2","Mio Kusakai","Keijo!!!!!!!!","3","Thu, 17 Feb 2022 05:12:16 GMT","1645074736754","61","","","","No","No","","","4","0","3","632803583586205729","632803583586205729","768148469667201054","38","F","S","S","S","A","F","C","",""
"g0gf9f","4570","3","U-1212","Cells at Work! CODE BLACK!","2","Sat, 12 Feb 2022 05:41:06 GMT","1644644466565","33","","","","No","No","","","6","0","2","632803583586205729","632803583586205729","768148469667201054","21","F","S","S","S","B","F","B","",""
"g00ldt","23997","1","Gyukimaru","One Piece","2","Fri, 11 Feb 2022 17:54:04 GMT","1644602044283","12","","","","No","No","","","1","0","2","632803583586205729","632803583586205729","768148469667201054","6","F","S","S","S","A","F","B","",""
"gmmv14","4388","3","G-Portent","Gundam Build Fighters Try","2","Wed, 09 Feb 2022 22:31:55 GMT","1644445915714","19","","","","No","No","","","1","0","2","632803583586205729","632803583586205729","768148469667201054","15","F","S","S","S","S","F","A","",""
"3cdhkx","11170","2","Akari Nitta","Jujutsu Kaisen","3","Wed, 09 Feb 2022 18:52:18 GMT","1644432738897","117","","","","No","No","","","12","0","3","632803583586205729","632803583586205729","768148469667201054","75","F","S","S","S","S","F","B","",""
"3cklg7","8980","2","Maya Ibuki","Neon Genesis Evangelion","2","Wed, 09 Feb 2022 05:37:41 GMT","1644385061867","30","","","","No","No","","","10","0","2","632803583586205729","632803583586205729","768148469667201054","20","F","S","S","S","A","F","C","",""
"36dxkm","2127","2","Bunyip Boomerang","Kyoukai Senki","0","Wed, 09 Feb 2022 00:00:31 GMT","1644364831630","3","","","","No","No","","","1","0","0","632803583586205729","632803583586205729","768148469667201054","1","F","S","S","S","A","F","A","",""
"36dscm","5427","3","Lilias Perlutia","Epic Seven","1","Tue, 08 Feb 2022 22:10:31 GMT","1644358231620","19","","","","No","No","","","7","0","1","632803583586205729","632803583586205729","768148469667201054","15","F","S","S","S","B","F","B","",""
"3sgx03","5157","3","Herrscher of Sentience","Honkai Impact 3rd","1","Sun, 06 Feb 2022 23:14:01 GMT","1644189241571","38","","","","No","No","","","272","0","1","632803583586205729","632803583586205729","768148469667201054","26","F","S","S","S","A","F","B","",""
"3d88dt","13167","2","Smart Falcon","Uma Musume: Pretty Derby - BNW no Chikai","4","Sun, 06 Feb 2022 02:45:38 GMT","1644115538460","100","","","","No","No","","","3","0","4","632803583586205729","632803583586205729","768148469667201054","66","F","S","S","S","S","F","B","",""
"3tf5q1","8266","2","Risa Aoyanagi","Psycho-Pass","3","Fri, 04 Feb 2022 03:38:07 GMT","1643945887091","42","","","","No","No","","","1","0","3","632803583586205729","632803583586205729","768148469667201054","29","F","S","S","S","A","F","B","",""
"38kf45","15320","2","Park Seungyeon","The God of High School","2","Wed, 02 Feb 2022 21:29:22 GMT","1643837362514","23","","","","No","No","","","1","0","2","632803583586205729","632803583586205729","768148469667201054","16","F","S","S","S","B","F","B","",""
"38qjh1","11353","2","Nezuko Kamado","Demon Slayer: Kimetsu no Yaiba","0","Wed, 02 Feb 2022 17:51:36 GMT","1643824296962","22","","","","No","No","","","8653","0","0","632803583586205729","632803583586205729","768148469667201054","15","F","S","S","S","S","F","C","",""
"3fc7mm","15392","2","Takeshi Nakazato","Initial D","2","Tue, 01 Feb 2022 17:49:54 GMT","1643737794525","22","","","","No","No","","","7","0","2","632803583586205729","632803583586205729","768148469667201054","16","F","S","S","S","S","F","B","",""
"3g5fcd","5360","3","Shengjian","Food Fantasy","1","Sun, 30 Jan 2022 05:04:59 GMT","1643519099564","17","","","","No","No","","","1","0","1","632803583586205729","632803583586205729","768148469667201054","9","F","S","S","S","A","F","B","",""
"3gh12t","14396","2","Kineshi Hairo","The Disastrous Life of Saiki K.","3","Sun, 30 Jan 2022 02:33:25 GMT","1643510005102","70","","","","No","No","","","10","0","3","632803583586205729","632803583586205729","768148469667201054","39","F","S","S","S","F","F","C","",""
"33q09r","8898","2","Saori","Hyperdevotion Noire: Goddess Black Heart","2","Sat, 29 Jan 2022 03:14:29 GMT","1643426069882","25","","","","No","No","","","1","0","2","632803583586205729","632803583586205729","768148469667201054","16","F","S","S","S","B","F","B","",""
"3pdfs9","11663","2","Sonia","Berserk (2017)","4","Fri, 28 Jan 2022 00:31:43 GMT","1643329903579","96","","","","No","No","","","1","0","4","632803583586205729","632803583586205729","768148469667201054","55","F","S","S","S","F","F","B","",""
"3pm87j","9004","1","Little Giant","Haikyuu!!","4","Thu, 27 Jan 2022 04:57:21 GMT","1643259441906","191","","","","No","No","","","23","0","4","632803583586205729","632803583586205729","768148469667201054","121","F","S","S","S","A","F","B","",""
"34rblz","4130","3","Light Oozora","Zombieland Saga: Revenge","2","Wed, 26 Jan 2022 19:19:55 GMT","1643224795889","21","","","","No","No","","","1","0","2","632803583586205729","632803583586205729","768148469667201054","15","F","S","S","S","S","F","A","",""
"31dt8b","6387","2","Ako Hatoda","Magical Girl Raising Project","2","Tue, 25 Jan 2022 05:53:53 GMT","1643090033719","18","","","","No","No","","","2","0","2","632803583586205729","632803583586205729","768148469667201054","15","F","S","S","S","A","F","B","",""
"31dt3x","4950","3","Chizuru Kagura","The King of Fighters '96","3","Tue, 25 Jan 2022 04:52:13 GMT","1643086333754","60","","","","No","No","","","5","0","3","632803583586205729","632803583586205729","768148469667201054","41","F","S","S","S","A","F","A","",""
"3ngpsh","4251","3","Keiji Akaashi","Haikyuu!! Second Season","4","Mon, 24 Jan 2022 02:13:52 GMT","1642990432828","303","","","","No","No","","","141","0","4","632803583586205729","632803583586205729","768148469667201054","199","F","S","S","S","A","F","B","",""
"3n2x92","14152","2","Moonphase","Sword Art Online Movie: Ordinal Scale","3","Sun, 23 Jan 2022 18:00:52 GMT","1642960852952","46","","","","No","No","","","1","0","3","632803583586205729","632803583586205729","768148469667201054","30","F","S","S","S","A","F","B","",""
"3j3s3b","8349","2","Harada","Slam Dunk","4","Sun, 23 Jan 2022 02:57:21 GMT","1642906641719","51","","","","No","No","","","1","0","4","632803583586205729","632803583586205729","768148469667201054","34","F","S","S","S","A","F","B","",""
"3k7t6g","4529","3","Aisha Belka","Is It Wrong to Try to Pick Up Girls in a Dungeon? II","2","Thu, 20 Jan 2022 15:57:04 GMT","1642694224255","36","","","","No","No","","","6","0","2","632803583586205729","632803583586205729","768148469667201054","24","F","S","S","S","A","F","A","",""
"3kwlzh","4190","3","Koharu Sakurai","Love is Like a Cocktail","1","Thu, 20 Jan 2022 00:31:39 GMT","1642638699274","10","","","","No","No","","","1","0","1","632803583586205729","632803583586205729","768148469667201054","8","F","S","S","S","A","F","B","",""
"32xm09","1739","1","Heaven","takt op.Destiny","4","Tue, 18 Jan 2022 21:19:49 GMT","1642540789858","161","","","","No","No","","","36","0","4","632803583586205729","632803583586205729","768148469667201054","105","F","S","S","S","A","F","A","",""
"32scxq","10354","2","White Lactic Acid Cell","Cells at Work!!","2","Tue, 18 Jan 2022 20:01:38 GMT","1642536098530","20","","","","No","No","","","1","0","2","632803583586205729","632803583586205729","768148469667201054","15","F","S","S","S","S","F","B","",""
"3qd2bh","10514","2","Sayaka Igarashi","Kakegurui","4","Sun, 16 Jan 2022 23:46:19 GMT","1642376779846","192","","","","No","No","","","5","0","4","632803583586205729","632803583586205729","768148469667201054","120","F","S","S","S","A","F","C","",""
"3qrgwd","6807","2","Kyle Marcus","Vampire Hunter D: Bloodlust","0","Sun, 16 Jan 2022 19:51:36 GMT","1642362696295","3","","","","No","No","","","1","0","0","632803583586205729","632803583586205729","768148469667201054","1","F","S","S","S","A","F","C","",""
"3qr3s6","4106","3","Haruki Shiga","I Want to Eat Your Pancreas","1","Sun, 16 Jan 2022 17:38:26 GMT","1642354706792","26","","","","No","No","","","38","0","1","632803583586205729","632803583586205729","768148469667201054","18","F","S","S","S","A","F","B","",""
"3qvbkq","3926","3","Kae Serinuma","Kiss Him, Not Me","1","Sun, 16 Jan 2022 05:42:24 GMT","1642311744475","23","","","","No","No","","","28","0","1","632803583586205729","632803583586205729","768148469667201054","16","F","S","S","S","A","F","B","",""
"3vgbrr","10790","2","Youpi","Hunter x Hunter (2011)","2","Fri, 14 Jan 2022 22:42:26 GMT","1642200146649","36","","","","No","No","","","16","0","2","632803583586205729","632803583586205729","768148469667201054","23","F","S","S","S","A","F","C","",""
"rcjlnd","10082","2","Minori","Senran Kagura: Shinovi Versus","1","Wed, 12 Jan 2022 19:54:35 GMT","1642017275387","21","","","","No","No","","","10","0","1","632803583586205729","632803583586205729","768148469667201054","14","F","S","S","S","A","F","C","",""
"rcw3m5","4658","3","Ryo Hoshino","Fugou Keiji: Balance:Unlimited","1","Wed, 12 Jan 2022 17:27:44 GMT","1642008464425","12","","","","No","No","","","2","0","1","632803583586205729","632803583586205729","768148469667201054","8","F","S","S","S","S","F","B","",""
"rcq2zt","13579","2","Itona Horibe","Assassination Classroom","2","Wed, 12 Jan 2022 16:22:45 GMT","1642004565641","46","","","","No","No","","","12","0","2","632803583586205729","632803583586205729","768148469667201054","30","F","S","S","S","A","F","B","",""
"r6kn4x","4582","3","Lancer","Fate/stay night","3","Tue, 11 Jan 2022 20:18:11 GMT","1641932291381","130","","","","No","No","","","83","0","3","632803583586205729","632803583586205729","768148469667201054","85","F","S","S","S","A","F","B","",""
"r6q4sb","28173","1","Kerojii","One Piece Movie 6: Baron Omatsuri and the Secret Island","3","Tue, 11 Jan 2022 19:10:34 GMT","1641928234551","6","","","","No","No","","","1","0","3","480776931629858823","632803583586205729","768148469667201054","5","F","S","S","F","F","F","B","",""
"r6q4ft","10271","2","Chikagi Katsuragi","Carnival Phantasm","3","Tue, 11 Jan 2022 17:57:37 GMT","1641923857339","41","","","","No","No","","","1","0","3","632803583586205729","632803583586205729","768148469667201054","25","F","S","S","S","A","F","C","",""
"rx338w","13325","2","Eihemia","Wandering Witch: The Journey of Elaina","2","Tue, 11 Jan 2022 05:24:29 GMT","1641878669549","20","","","","No","No","","","1","0","2","632803583586205729","632803583586205729","768148469667201054","15","F","S","S","S","A","F","B","",""
"rxj466","3030","3","Paracelsus von Hohenheim","Fate/Prototype: Sougin no Fragments","2","Tue, 11 Jan 2022 01:12:51 GMT","1641863571270","34","","","","No","No","","","2","0","2","632803583586205729","632803583586205729","768148469667201054","25","F","S","S","S","A","F","A","",""
"rxj4dv","7998","2","Payo","Edens Zero","4","Tue, 11 Jan 2022 00:32:34 GMT","1641861154593","63","","","","No","No","","","0","0","4","632803583586205729","632803583586205729","768148469667201054","44","F","S","S","S","A","F","B","",""
"rxwwww","12932","2","Kazuma Aohara","High-Rise Invasion","0","Mon, 10 Jan 2022 23:10:17 GMT","1641856217884","5","","","","No","No","","","1","0","0","632803583586205729","632803583586205729","768148469667201054","1","F","S","S","S","B","F","B","",""
"rssb2h","8306","2","Neiru Aonuma","Wonder Egg Priority","4","Mon, 10 Jan 2022 15:01:41 GMT","1641826901763","254","","","","No","No","","","62","0","4","632803583586205729","632803583586205729","768148469667201054","155","F","S","S","S","A","F","C","",""
"rdxk4m","2895","3","Toshiyuki Saejima","Great Teacher Onizuka","2","Sun, 09 Jan 2022 17:32:55 GMT","1641749575880","15","","","","No","No","","","1","0","2","632803583586205729","632803583586205729","768148469667201054","10","F","S","S","S","A","F","A","",""
"rdj43k","13219","2","Bamboo Rice","Food Fantasy","2","Sun, 09 Jan 2022 05:39:50 GMT","1641706790757","31","","","","No","No","","","3","0","2","632803583586205729","632803583586205729","768148469667201054","21","F","S","S","S","S","F","B","",""
"rdj44c","10802","2","Dracule Mihawk","One Piece","1","Sun, 09 Jan 2022 05:08:47 GMT","1641704927233","35","","","","No","No","","","326","0","1","632803583586205729","632803583586205729","768148469667201054","23","F","S","S","S","S","F","C","",""
"rdj4j0","28134","1","Pochi","Mahou Shoujo Nante Mouiidesukara.","4","Sun, 09 Jan 2022 04:21:45 GMT","1641702105324","29","","","","No","No","","","1","0","4","632803583586205729","632803583586205729","768148469667201054","18","F","S","S","S","A","F","B","",""
"rdw3x8","4582","2","Nekomaru Nidai","Danganronpa 2: Goodbye Despair","3","Sun, 09 Jan 2022 02:04:38 GMT","1641693878437","82","","","","No","No","","","10","0","3","632803583586205729","632803583586205729","768148469667201054","54","F","S","S","S","S","F","B","",""
"r7xtz1","7934","2","Hayato Sasugai","Skate-Leading Stars","3","Sat, 08 Jan 2022 19:55:19 GMT","1641671719143","39","","","","No","No","","","4","0","3","632803583586205729","632803583586205729","768148469667201054","25","F","S","S","S","B","F","B","",""
"rtx71w","9932","2","Michie Matsumoto","Sound! Euphonium","4","Fri, 07 Jan 2022 21:55:28 GMT","1641592528088","64","","","","No","No","","","1","0","4","632803583586205729","632803583586205729","768148469667201054","39","F","S","S","S","B","F","C","",""
"rtt60j","4173","3","Kaede Azusagawa","Rascal Does Not Dream of Bunny Girl Senpai","4","Fri, 07 Jan 2022 19:48:41 GMT","1641584921706","305","","","","No","No","","","155","0","4","632803583586205729","632803583586205729","768148469667201054","194","F","S","S","S","B","F","B","",""
"rttxc4","11225","2","Ayumu Uehara","Love Live! Nijigasaki High School Idol Club","3","Fri, 07 Jan 2022 19:11:44 GMT","1641582704034","73","","","","No","No","","","13","0","3","632803583586205729","632803583586205729","768148469667201054","43","F","S","S","S","A","F","C","",""
"r8mq1t","8377","2","Toya","Magi: The Labyrinth of Magic","3","Thu, 06 Jan 2022 03:52:04 GMT","1641441124413","42","","","","No","No","","","1","0","3","632803583586205729","632803583586205729","768148469667201054","28","F","S","S","S","S","F","B","",""
"r8mqwq","9814","2","White Lactic Acid Cell","Cells at Work!!","2","Thu, 06 Jan 2022 02:54:15 GMT","1641437655345","20","","","","No","No","","","1","0","2","632803583586205729","632803583586205729","768148469667201054","15","F","S","S","S","S","F","B","",""
"rldjff","6809","2","Runnoichi","Rurouni Kenshin: New Kyoto Arc","1","Thu, 06 Jan 2022 02:05:35 GMT","1641434735795","10","","","","No","No","","","2","0","1","632803583586205729","632803583586205729","768148469667201054","6","F","S","S","S","A","F","A","",""
"rfd4tw","9117","2","Goku Jr.","Dragon Ball GT","3","Wed, 05 Jan 2022 04:33:23 GMT","1641357203539","101","","","","No","No","","","21","0","3","632803583586205729","632803583586205729","768148469667201054","68","F","S","S","S","A","F","B","",""
"rfj6p3","6219","2","Natsuki Sonomura","Bloom Into You","2","Tue, 04 Jan 2022 17:30:19 GMT","1641317419688","21","","","","No","No","","","2","0","2","632803583586205729","632803583586205729","768148469667201054","15","F","S","S","S","A","F","A","",""
"r9thrg","3697","3","Saitama","One-Punch Man","4","Tue, 04 Jan 2022 05:10:31 GMT","1641273031908","352","","","","No","No","","","1210","0","4","","632803583586205729","768148469667201054","200","F","S","S","F","F","F","B","",""
"r9968h","3284","3","Fumikage Tokoyami","My Hero Academia","4","Tue, 04 Jan 2022 02:00:29 GMT","1641261629392","319","","","","No","No","","","106","0","4","632803583586205729","632803583586205729","768148469667201054","206","F","S","S","S","B","F","A","",""
"r93717","27795","1","Jonathan","Glasslip","3","Tue, 04 Jan 2022 00:51:55 GMT","1641257515494","28","","","","No","No","","","11","0","3","632803583586205729","632803583586205729","768148469667201054","18","F","S","S","S","A","F","B","",""
"rggzzb","27698","1","Keroppi","Kero Kero Keroppi no Gulliver no Bouken","2","Mon, 03 Jan 2022 03:16:56 GMT","1641179816853","21","","","","No","No","","","35","0","2","632803583586205729","632803583586205729","768148469667201054","14","F","S","S","S","S","F","B","",""
"r3947z","9204","2","Hartmann","Monster","4","Sun, 02 Jan 2022 07:21:31 GMT","1641108091886","50","","","","No","No","","","1","0","4","632803583586205729","632803583586205729","768148469667201054","35","F","S","S","S","S","F","B","",""
"r394p4","11073","2","Moroha","Yashahime: Princess Half-Demon","1","Sun, 02 Jan 2022 05:48:23 GMT","1641102503840","16","","","","No","No","","","18","0","1","632803583586205729","632803583586205729","768148469667201054","9","F","S","S","S","S","F","C","",""
"rrz9bl","4403","3","Nora Valkyrie","RWBY","0","Sat, 01 Jan 2022 05:28:05 GMT","1641014885613","10","","","","No","No","","","28","0","0","632803583586205729","632803583586205729","768148469667201054","8","F","S","S","S","A","F","B","",""
"rrw3z0","11727","2","Kazunari Miyoshi","A3! Season Spring & Summer","3","Fri, 31 Dec 2021 22:38:22 GMT","1640990302710","38","","","","No","No","","","2","0","3","632803583586205729","632803583586205729","768148469667201054","25","F","S","S","S","S","F","C","",""
"rr0t2x","13650","2","Kawa no Kami","Spirited Away","2","Fri, 31 Dec 2021 19:57:15 GMT","1640980635587","28","","","","No","No","","","2","0","2","632803583586205729","632803583586205729","768148469667201054","18","F","S","S","S","A","F","B","",""
"rpc2f7","3734","3","Isane Kotetsu","Bleach","4","Fri, 31 Dec 2021 17:50:01 GMT","1640973001055","195","","","","No","No","","","11","0","4","632803583586205729","632803583586205729","768148469667201054","129","F","S","S","S","A","F","B","",""
"rph8dn","3433","3","Hyde","Fate/Prototype: Sougin no Fragments","3","Fri, 31 Dec 2021 00:06:02 GMT","1640909162983","68","","","","No","No","","","4","0","3","632803583586205729","632803583586205729","768148469667201054","45","F","S","S","S","A","F","B","",""
"rpvrxb","10581","2","Kako's Bodyguard","The Day I Became a God","2","Thu, 30 Dec 2021 22:15:51 GMT","1640902551653","11","","","","No","No","","","1","0","2","632803583586205729","632803583586205729","768148469667201054","8","F","S","S","S","A","F","C","",""
"r46v9c","11670","2","Salut","Sakura Wars: Ecole de Paris","2","Thu, 30 Dec 2021 20:11:48 GMT","1640895108523","16","","","","No","No","","","1","0","2","632803583586205729","632803583586205729","768148469667201054","8","F","S","S","S","C","F","B","",""
"r47r0t","4202","2","Artemis","Fate/Grand Order","2","Thu, 30 Dec 2021 16:48:32 GMT","1640882912048","44","","","","No","No","","","3","0","2","632803583586205729","632803583586205729","768148469667201054","29","F","S","S","S","A","F","B","",""
"rz3s6j","13150","2","Toda","Legend of the Galactic Heroes","1","Wed, 29 Dec 2021 14:54:20 GMT","1640789660659","5","","","","No","No","","","0","0","1","632803583586205729","632803583586205729","768148469667201054","1","F","S","S","S","A","F","B","",""
"rz2bwk","3892","3","M.O.D.O.K.","Marvel Disk Wars: The Avengers","2","Wed, 29 Dec 2021 05:01:14 GMT","1640754074461","24","","","","No","No","","","1","0","2","632803583586205729","632803583586205729","768148469667201054","16","F","S","S","S","A","F","A","",""
"r165dg","3483","2","Luke Pearce","Tears of Themis","3","Wed, 29 Dec 2021 02:16:23 GMT","1640744183347","111","","","","No","No","","","144","0","3","632803583586205729","632803583586205729","768148469667201054","73","F","S","S","S","A","F","B","",""
"rbtwl7","3822","3","Latvia","Hetalia: Axis Powers","0","Sun, 26 Dec 2021 05:07:29 GMT","1640495249100","6","","","","No","No","","","3","0","0","632803583586205729","632803583586205729","768148469667201054","5","F","S","S","S","A","F","B","",""
"rbzm8p","2375","3","Houzouin Inshun","Fate/Grand Order","2","Sat, 25 Dec 2021 21:15:54 GMT","1640466954940","28","","","","No","No","","","2","0","2","632803583586205729","632803583586205729","768148469667201054","19","F","S","S","S","S","F","A","",""
"rbwr4x","4294","3","Sawako Yamanaka","K-On!","2","Sat, 25 Dec 2021 16:42:53 GMT","1640450573977","43","","","","No","No","","","16","0","2","632803583586205729","632803583586205729","768148469667201054","29","F","S","S","S","A","F","B","",""
"r556jh","6986","2","Sagomon","Digimon Xros Wars: Toki o Kakeru Shounen Hunter-tachi","1","Fri, 24 Dec 2021 22:01:25 GMT","1640383285545","7","","","","No","No","","","0","0","1","632803583586205729","632803583586205729","768148469667201054","5","F","S","S","S","A","F","A","",""
"rwxmh7","6043","2","Kyouko Kasuga","Deadman Wonderland","1","Thu, 23 Dec 2021 16:48:00 GMT","1640278080804","10","","","","No","No","","","1","0","1","632803583586205729","632803583586205729","768148469667201054","8","F","S","S","S","S","F","A","",""
"rwjt2n","11258","2","Ayumi","Princess Connect! Re: Dive","2","Thu, 23 Dec 2021 03:17:30 GMT","1640229450074","23","","","","No","No","","","1","0","2","632803583586205729","632803583586205729","768148469667201054","16","F","S","S","S","A","F","B","",""
"rwk4gf","9335","2","Simon Callum","The Ancient Magus' Bride","1","Thu, 23 Dec 2021 01:31:12 GMT","1640223072814","9","","","","No","No","","","1","0","1","632803583586205729","632803583586205729","768148469667201054","5","F","S","S","S","A","F","B","",""
"r2lvzj","3371","2","Jinei Udoh","Rurouni Kenshin","2","Wed, 22 Dec 2021 15:38:36 GMT","1640187516655","17","","","","No","No","","","1","0","2","632803583586205729","632803583586205729","768148469667201054","9","F","S","S","S","S","F","B","",""
"r224t5","2818","3","Tsukasa Shishiou","Dr. Stone","2","Wed, 22 Dec 2021 04:15:41 GMT","1640146541094","59","","","","No","No","","","44","0","2","632803583586205729","632803583586205729","768148469667201054","41","F","S","S","S","A","F","A","",""
"rq7rbx","3864","3","Mirumo","Wagamama Fairy: Mirumo de Pon!","2","Tue, 21 Dec 2021 00:23:24 GMT","1640046204235","18","","","","No","No","","","5","0","2","632803583586205729","632803583586205729","768148469667201054","15","F","S","S","S","A","F","B","",""
"rq3c0h","6449","2","Plutia","Hyperdimension Neptunia","1","Mon, 20 Dec 2021 20:16:27 GMT","1640031387090","19","","","","No","No","","","17","0","1","632803583586205729","632803583586205729","768148469667201054","14","F","S","S","S","A","F","B","",""
"r0w4n8","2900","3","Orange Pekoe","Girls und Panzer","4","Sun, 19 Dec 2021 15:15:23 GMT","1639926923714","83","","","","No","No","","","1","0","4","632803583586205729","632803583586205729","768148469667201054","56","F","S","S","S","A","F","A","",""
"rv2pq8","10892","2","Razen","That Time I Got Reincarnated as a Slime 2nd Season","2","Sat, 18 Dec 2021 17:33:03 GMT","1639848783939","20","","","","No","No","","","1","0","2","632803583586205729","632803583586205729","768148469667201054","15","F","S","S","S","S","F","B","",""
"rmq6sn","26517","1","Luca Scarlet","Black Clover","2","Fri, 17 Dec 2021 18:54:06 GMT","1639767246852","10","","","","No","No","","","1","0","2","632803583586205729","632803583586205729","768148469667201054","6","F","S","S","S","B","F","B","",""
"rmvml6","4320","3","Slime","I've Been Killing Slimes for 300 Years and Maxed Out My Level","4","Fri, 17 Dec 2021 16:20:38 GMT","1639758038736","144","","","","No","No","","","1","0","4","632803583586205729","632803583586205729","768148469667201054","96","F","S","S","S","A","F","A","",""
"pcpdn3","2866","2","Shiki Ryougi [Void]","Kara no Kyoukai 2: Satsujin Kousatsu (Zen)","1","Fri, 17 Dec 2021 06:11:17 GMT","1639721477104","17","","","","No","No","","","20","0","1","632803583586205729","632803583586205729","768148469667201054","10","F","S","S","S","A","F","A","",""
"p66shg","13290","2","Bardock","Dragon Ball Z","1","Thu, 16 Dec 2021 19:26:42 GMT","1639682802148","29","","","","No","No","","","56","0","1","632803583586205729","632803583586205729","768148469667201054","16","F","S","S","S","F","F","B","",""
"pxsnwf","4047","2","Naoise","Granblue Fantasy","3","Wed, 15 Dec 2021 20:06:07 GMT","1639598767411","46","","","","No","No","","","2","0","3","632803583586205729","632803583586205729","768148469667201054","30","F","S","S","S","S","F","B","",""
"ps3sth","8283","2","Mejiro Dober","Uma Musume: Pretty Derby","3","Tue, 14 Dec 2021 19:46:59 GMT","1639511219909","49","","","","No","No","","","1","0","3","632803583586205729","632803583586205729","768148469667201054","29","F","S","S","S","A","F","B","",""
"pddphw","12992","2","Micha Jawkan","Symphogear GX","4","Tue, 14 Dec 2021 04:15:31 GMT","1639455331545","78","","","","No","No","","","2","0","4","632803583586205729","632803583586205729","768148469667201054","51","F","S","S","S","A","F","B","",""
