"code","number","edition","character","series","quality","obtainedDate","obtainedTimestamp","burnValue","dye.code","dye.name","frame","morphed","trimmed","tag","alias","wishlists","fights","dropQuality","dropper","grabber","guild","worker.effort","worker.style","worker.purity","worker.grabber","worker.dropper","worker.quickness","worker.toughness","worker.vanity","worker.recoveryDate","worker.recoveryTimestamp"
"v26qz15","795","4","Muderev","The Reincarnation of the Strongest Exorcist in Another World","4","Mon, 06 Nov 2023 03:11:03 GMT","1699240263663","160","","","","No","No","","","1","0","4","289730004600750081","289730004600750081","768148469667201054","85","F","S","S","S","A","F","F","",""
"v2xxjmq","58767","1","Ayumi","Devilman: Crybaby","0","Sun, 05 Nov 2023 20:54:05 GMT","1699217645699","2","","","","No","No","","","1","0","0","289730004600750081","289730004600750081","768148469667201054","1","F","S","S","S","A","F","D","",""
"v2xvstb","59082","1","Sister Azariya","Sword Art Online: Alicization","2","Sat, 04 Nov 2023 16:24:51 GMT","1699115091146","5","","","","No","No","","","1","0","2","289730004600750081","289730004600750081","768148469667201054","1","F","S","S","S","B","F","D","",""
"v2s4m5s","3646","4","Nilou","Genshin Impact","1","Fri, 03 Nov 2023 20:09:58 GMT","1699042198216","44","","","","No","No","","","706","0","1","289730004600750081","289730004600750081","768148469667201054","21","F","S","S","S","D","F","D","",""
"v2dgqcs","12823","3","Halkara","I've Been Killing Slimes for 300 Years and Maxed Out My Level","1","Thu, 02 Nov 2023 15:25:06 GMT","1698938706681","20","","","","No","No","","","7","0","1","289730004600750081","289730004600750081","768148469667201054","13","F","S","S","S","B","F","D","",""
"v2t91zs","25124","1","Gaius Julius Caesar","Fate/Grand Order","0","Mon, 30 Oct 2023 17:56:54 GMT","1698688614064","1","","","","No","No","","","1","0","0","","289730004600750081","768148469667201054","0","F","S","S","F","F","F","D","",""
"v2t36rs","13489","3","Rock Lee","Naruto","2","Mon, 30 Oct 2023 17:02:29 GMT","1698685349643","79","","","","No","No","","","178","0","2","289730004600750081","289730004600750081","768148469667201054","44","F","S","S","S","A","F","D","",""
"v2tk9qr","55483","1","Remoraid","Pokémon","2","Mon, 30 Oct 2023 03:54:01 GMT","1698638041187","11","","","","No","No","","","1","0","2","289730004600750081","289730004600750081","768148469667201054","6","F","S","S","S","A","F","D","",""
"v2t2jtl","58524","1","Ryo Shinonome","Cinderella Nine","2","Mon, 30 Oct 2023 01:56:17 GMT","1698630977263","7","","","","No","No","","","1","0","2","289730004600750081","289730004600750081","768148469667201054","4","F","S","S","S","A","F","D","",""
"v2t00jp","3567","5","Shao May","Fullmetal Alchemist: Brotherhood","1","Sun, 29 Oct 2023 21:29:53 GMT","1698614993045","26","","","","No","No","","","6","0","1","289730004600750081","289730004600750081","768148469667201054","15","F","S","S","S","A","F","D","",""
"v2tmjqs","18127","2","Kikoru Shinomiya","Kaiju No. 8","2","Sun, 29 Oct 2023 20:48:05 GMT","1698612485455","44","","","","No","No","","","34","0","2","289730004600750081","289730004600750081","768148469667201054","24","F","S","S","S","S","F","D","",""
"v28nf7s","9129","4","Kosaki Onodera","Nisekoi","3","Sat, 28 Oct 2023 23:35:40 GMT","1698536140331","141","","","","No","No","","","139","0","3","289730004600750081","289730004600750081","768148469667201054","78","F","S","S","S","S","F","D","",""
"v2ltqpp","22755","1","Mitsuki","Princess Connect! Re: Dive","3","Sat, 28 Oct 2023 02:10:29 GMT","1698459029902","33","","","","No","No","","","1","0","3","480776931629858823","289730004600750081","768148469667201054","16","F","S","S","F","A","F","D","",""
"v2lggdc","58785","1","Erika Shibasaki","Tsuredure Children","3","Fri, 27 Oct 2023 21:23:55 GMT","1698441835328","12","","","","No","No","","","1","0","3","289730004600750081","289730004600750081","768148469667201054","5","F","S","S","S","B","F","D","",""
"v2lzdhk","1991","4","Lyudmila Andreyevna Ruslanova","Luminous Witches","2","Fri, 27 Oct 2023 15:52:10 GMT","1698421930030","46","","","","No","No","","","1","0","2","289730004600750081","289730004600750081","768148469667201054","25","F","S","S","S","A","F","D","",""
"v2f7h3g","2584","2","Jilk's Duel Armor","Trapped in a Dating Sim: The World of Otome Games is Tough for Mobs","1","Thu, 26 Oct 2023 17:47:47 GMT","1698342467910","9","","","","No","No","","","0","0","1","289730004600750081","289730004600750081","768148469667201054","4","F","S","S","S","B","F","D","",""
"v2flhd4","58389","1","Brock's Pineco","Pokémon","1","Thu, 26 Oct 2023 15:05:22 GMT","1698332722374","5","","","","No","No","","","1","0","1","289730004600750081","289730004600750081","768148469667201054","1","F","S","S","S","A","F","D","",""
"v2fncnt","13338","3","Cyrus","Pokémon","3","Thu, 26 Oct 2023 03:57:14 GMT","1698292634882","76","","","","No","No","","","4","0","3","289730004600750081","289730004600750081","768148469667201054","43","F","S","S","S","S","F","D","",""
"v2fj5bh","34066","2","Tsubone","Hunter x Hunter (2011)","2","Thu, 26 Oct 2023 02:12:45 GMT","1698286365234","26","","","","No","No","","","1","0","2","289730004600750081","289730004600750081","768148469667201054","15","F","S","S","S","A","F","D","",""
"v29r8v8","8125","2","Mithos","Tales of Symphonia","2","Tue, 24 Oct 2023 23:39:22 GMT","1698190762443","24","","","","No","No","","","1","0","2","289730004600750081","289730004600750081","768148469667201054","14","F","S","S","S","A","F","D","",""
"v29bqzl","58152","1","Kuro","K: Return of Kings","3","Tue, 24 Oct 2023 15:17:42 GMT","1698160662933","23","","","","No","No","","","1","0","3","289730004600750081","289730004600750081","768148469667201054","14","F","S","S","S","B","F","D","",""
"v2g6h3d","58501","1","Madam Momere","Happiness Charge Precure!","1","Tue, 24 Oct 2023 01:51:54 GMT","1698112314778","1","","","","No","No","","","0","0","1","289730004600750081","289730004600750081","768148469667201054","0","F","S","S","S","S","F","D","",""
"v23wtpv","13756","3","Touga Kiryuu","Revolutionary Girl Utena","3","Sat, 21 Oct 2023 20:09:55 GMT","1697918995627","37","","","","No","No","","","3","0","3","289730004600750081","289730004600750081","768148469667201054","18","F","S","S","S","D","F","D","",""
"v2rf5q4","58841","1","James's Mother","Pokémon","0","Sat, 21 Oct 2023 00:00:02 GMT","1697846402284","2","","","","No","No","","","1","0","0","289730004600750081","289730004600750081","768148469667201054","1","F","S","S","S","A","F","D","",""
"v2rp0f8","53327","1","Dark Magician Girl the Dragon Knight","Yu-Gi-Oh! Duel Monsters","3","Fri, 20 Oct 2023 19:19:35 GMT","1697829575801","20","","","","No","No","","","1","0","3","289730004600750081","289730004600750081","768148469667201054","13","F","S","S","S","B","F","D","",""
"v2rv07q","13774","3","Mei Aihara","Citrus","2","Fri, 20 Oct 2023 03:27:57 GMT","1697772477902","65","","","","No","No","","","99","0","2","289730004600750081","289730004600750081","768148469667201054","36","F","S","S","S","A","F","D","",""
"v2p5cs8","2784","5","Koumei Ren","Magi: The Kingdom of Magic","3","Thu, 19 Oct 2023 01:36:02 GMT","1697679362911","89","","","","No","No","","","2","0","3","289730004600750081","289730004600750081","768148469667201054","49","F","S","S","S","S","F","D","",""
"v2pksx1","4865","4","Heiki Matsuyama","Miss Kuroitsu from the Monster Development Department","1","Wed, 18 Oct 2023 23:42:55 GMT","1697672575084","14","","","","No","No","","","0","0","1","289730004600750081","289730004600750081","768148469667201054","8","F","S","S","S","A","F","D","",""
"v2p073x","58103","1","Clemont's Chespin","Pokémon XY","4","Wed, 18 Oct 2023 19:38:06 GMT","1697657886668","63","","","","No","No","","","1","0","4","289730004600750081","289730004600750081","768148469667201054","36","F","S","S","S","A","F","D","",""
"v244qr6","58189","1","Disguised Wolf","Pikotarou no Lullaby Lu-llaby","2","Tue, 17 Oct 2023 23:50:33 GMT","1697586633948","3","","","","No","No","","","1","0","2","289730004600750081","289730004600750081","768148469667201054","1","F","S","S","S","D","F","D","",""
"v2418fb","51881","1","Hana Shoubu","Shikoyaka Naru Toki mo Hameru Toki mo","2","Tue, 17 Oct 2023 21:44:29 GMT","1697579069784","30","","","","No","No","hentai","","8","0","2","632803583586205729","480776931629858823","768148469667201054","14","F","S","F","F","F","F","D","",""
"v24zj7g","37850","1","Dakkusukirin","Doraemon: The Records of Nobita, Spaceblazer","1","Tue, 17 Oct 2023 21:37:59 GMT","1697578679176","1","","","","No","No","","","0","0","1","289730004600750081","289730004600750081","768148469667201054","0","F","S","S","S","A","F","D","",""
"v2416ht","58188","1","Kumagoro","UzaMaid!","3","Tue, 17 Oct 2023 20:38:37 GMT","1697575117997","11","","","","No","No","","","0","0","3","289730004600750081","289730004600750081","768148469667201054","5","F","S","S","S","A","F","D","",""
"v24kcst","58008","1","Tomoe Meguri","High School DxD","2","Tue, 17 Oct 2023 17:30:07 GMT","1697563807101","14","","","","No","No","","","1","0","2","289730004600750081","289730004600750081","768148469667201054","8","F","S","S","S","A","F","D","",""
"v2zxtk5","1003","4","Croque","Neural Cloud","2","Tue, 17 Oct 2023 04:32:28 GMT","1697517148169","59","","","","No","No","","","4","0","2","289730004600750081","289730004600750081","768148469667201054","35","F","S","S","S","A","F","D","",""
"v2zsrmh","58823","1","Ukai","Bungou Stray Dogs 2nd Season","0","Tue, 17 Oct 2023 03:30:27 GMT","1697513427048","1","","","","No","No","","","1","0","0","289730004600750081","289730004600750081","768148469667201054","0","F","S","S","S","B","F","D","",""
"v2zdx2d","23730","1","Souna Sitri","High School DxD","1","Tue, 17 Oct 2023 01:56:01 GMT","1697507761241","11","","","","No","No","hentai","","2","0","1","289730004600750081","289730004600750081","768148469667201054","6","F","S","S","S","S","F","D","",""
"v2z7bl4","14921","1","Park Hee-Jin","Solo Leveling","2","Tue, 17 Oct 2023 00:32:06 GMT","1697502726565","27","","","","No","No","","","2","0","2","289730004600750081","289730004600750081","768148469667201054","15","F","S","S","S","B","F","D","",""
"v2zlh1j","58138","1","Empoleon","Pokémon: Diamond & Pearl","2","Mon, 16 Oct 2023 20:06:00 GMT","1697486760149","19","","","","No","No","","","9","0","2","289730004600750081","289730004600750081","768148469667201054","13","F","S","S","S","A","F","D","",""
"v213lxd","8260","3","Igrene","Fire Emblem: The Binding Blade","2","Sun, 15 Oct 2023 05:49:26 GMT","1697348966220","32","","","","No","No","","","2","0","2","289730004600750081","289730004600750081","768148469667201054","16","F","S","S","S","F","F","D","",""
"v2n0kp3","4157","4","Mai Hazakura","Date a Live","1","Fri, 13 Oct 2023 00:00:01 GMT","1697155201246","20","","","","No","No","","","1","0","1","289730004600750081","289730004600750081","768148469667201054","13","F","S","S","S","B","F","D","",""
"v2j8d94","11","6","Yuki Misono","Maki-chan to Now.","4","Thu, 12 Oct 2023 13:30:20 GMT","1697117420578","298","","","","No","No","","","5","0","4","289730004600750081","289730004600750081","768148469667201054","210","F","S","S","S","S","F","A","",""
"v2jzv0d","877","1","Koseki Bijou","Hololive EN","1","Thu, 12 Oct 2023 01:49:03 GMT","1697075343389","32","","","","No","No","","","136","0","1","289730004600750081","289730004600750081","768148469667201054","20","F","S","S","S","A","F","B","",""
"v2j5psj","7942","4","Issei Hyoudou","High School DxD","3","Wed, 11 Oct 2023 19:59:19 GMT","1697054359844","146","","","","No","No","hentai","","153","0","3","289730004600750081","289730004600750081","768148469667201054","83","F","S","S","S","A","F","D","",""
"v2bt607","33558","2","Kanade Amou","Symphogear","2","Wed, 11 Oct 2023 01:53:34 GMT","1696989214833","23","","","","No","No","","","1","0","2","289730004600750081","289730004600750081","768148469667201054","14","F","S","S","S","S","F","D","",""
"v2bp4sg","50851","1","Mouthless Mask","High-Rise Invasion","4","Tue, 10 Oct 2023 17:00:52 GMT","1696957252268","61","","","","No","No","","","1","0","4","480776931629858823","480776931629858823","768148469667201054","28","F","S","F","F","A","F","D","",""
"v2b0317","57959","1","Takugen","Nobunaga Concerto","2","Mon, 09 Oct 2023 23:04:28 GMT","1696892668589","1","","","","No","No","","","0","0","2","289730004600750081","289730004600750081","768148469667201054","0","F","S","S","S","A","F","D","",""
"v25xltb","3027","4","Jesus Christ","Flying House","1","Mon, 09 Oct 2023 18:34:10 GMT","1696876450046","36","","","","No","No","hentai","","326","0","1","289730004600750081","289730004600750081","768148469667201054","18","F","S","S","S","F","F","D","",""
"v25pmg5","57792","1","Torah","The Seven Deadly Sins: Revival of the Commandments","2","Mon, 09 Oct 2023 03:21:58 GMT","1696821718962","7","","","","No","No","","","1","0","2","289730004600750081","289730004600750081","768148469667201054","4","F","S","S","S","A","F","D","",""
"v25zp61","9424","4","Kensuke Shibagaki","ODDTAXI","2","Mon, 09 Oct 2023 00:29:57 GMT","1696811397298","24","","","","No","No","","","3","0","2","289730004600750081","289730004600750081","768148469667201054","14","F","S","S","S","S","F","D","",""
"v2kx62w","2824","5","Sousuke Aizen","Bleach","3","Sun, 08 Oct 2023 07:56:35 GMT","1696751795917","170","","","","No","No","","","616","0","3","289730004600750081","289730004600750081","768148469667201054","94","F","S","S","S","A","F","D","",""
"v2k9w1f","19199","3","Fabiola Iglesias","Black Lagoon: Roberta's Blood Trail","3","Sat, 07 Oct 2023 21:23:18 GMT","1696713798634","51","","","","No","No","","","1","0","3","289730004600750081","289730004600750081","768148469667201054","28","F","S","S","S","A","F","D","",""
"v2kwg4b","2640","5","Koumei Ren","Magi: The Kingdom of Magic","0","Sat, 07 Oct 2023 05:37:08 GMT","1696657028693","11","","","","No","No","","","2","0","0","289730004600750081","289730004600750081","768148469667201054","6","F","S","S","S","S","F","D","",""
"v2khdjx","14299","3","Minori","Senran Kagura: Shinovi Versus","2","Sat, 07 Oct 2023 02:10:15 GMT","1696644615643","49","","","","No","No","","","13","0","2","289730004600750081","289730004600750081","768148469667201054","25","F","S","S","S","A","F","D","",""
"v2kq7kl","2733","5","Edna","Tales of Zestiria: The X","2","Sat, 07 Oct 2023 00:24:12 GMT","1696638252389","47","","","","No","No","","","13","0","2","289730004600750081","289730004600750081","768148469667201054","26","F","S","S","S","S","F","D","",""
"v2wcm74","15418","1","Maria Theresa","Granblue Fantasy","2","Fri, 06 Oct 2023 20:03:30 GMT","1696622610301","15","","","","No","No","","","1","0","2","289730004600750081","289730004600750081","768148469667201054","8","F","S","S","S","A","F","D","",""
"v2wxrxx","31140","2","Mohja","Magi: The Kingdom of Magic","1","Fri, 06 Oct 2023 18:51:20 GMT","1696618280850","8","","","","No","No","","","1","0","1","289730004600750081","289730004600750081","768148469667201054","4","F","S","S","S","A","F","D","",""
"v2wtcpj","28528","2","Day Armor","Castlevania Season 4","2","Fri, 06 Oct 2023 15:29:32 GMT","1696606172239","18","","","","No","No","","","1","0","2","289730004600750081","289730004600750081","768148469667201054","13","F","S","S","S","A","F","D","",""
"v2wzp0q","57939","1","Touda","Miss Kobayashi's Dragon Maid","1","Fri, 06 Oct 2023 00:14:47 GMT","1696551287558","2","","","","No","No","","","1","0","1","289730004600750081","289730004600750081","768148469667201054","1","F","S","S","S","A","F","D","",""
"v2wz5b4","54260","1","Blacephalon","Pokémon Sun & Moon","3","Thu, 05 Oct 2023 23:26:51 GMT","1696548411400","26","","","","No","No","","","3","0","3","289730004600750081","289730004600750081","768148469667201054","15","F","S","S","S","S","F","D","",""
"v2ww73s","7909","4","Pavolia Reine","Hololive ID","2","Thu, 05 Oct 2023 17:13:32 GMT","1696526012919","69","","","","No","No","","","58","0","2","289730004600750081","289730004600750081","768148469667201054","38","F","S","S","S","A","F","D","",""
"v22xbnc","57552","1","Luxray","Pokémon: Diamond & Pearl","2","Thu, 05 Oct 2023 06:25:14 GMT","1696487114463","21","","","","No","No","","","14","0","2","289730004600750081","289730004600750081","768148469667201054","13","F","S","S","S","S","F","D","",""
"v22fbcc","14693","2","Mirai Tengeji","My Dress-Up Darling","3","Wed, 04 Oct 2023 21:30:44 GMT","1696455044494","71","","","","No","No","","","1","0","3","289730004600750081","289730004600750081","768148469667201054","38","F","S","S","S","B","F","D","",""
"v229x1d","57242","1","Michael","My Bride Is a Mermaid","3","Wed, 04 Oct 2023 20:23:56 GMT","1696451036779","2","","","","No","No","hentai","","0","0","3","289730004600750081","289730004600750081","768148469667201054","1","F","S","S","S","A","F","D","",""
"v222n61","15217","1","Suikou","Genshin Impact","2","Wed, 04 Oct 2023 02:33:14 GMT","1696386794244","39","","","","No","No","","","3","0","2","289730004600750081","289730004600750081","768148469667201054","23","F","S","S","S","A","F","D","",""
"v220bdz","51702","1","Dobon","One Piece","2","Tue, 03 Oct 2023 22:29:48 GMT","1696372188410","10","","","","No","No","hentai","","1","0","2","289730004600750081","289730004600750081","768148469667201054","5","F","S","S","S","A","F","D","",""
"v2h7hrs","3415","4","Rebecca","Cyberpunk: Edgerunners","1","Tue, 03 Oct 2023 13:54:16 GMT","1696341256811","43","","","","No","No","hentai","","1448","0","1","289730004600750081","289730004600750081","768148469667201054","24","F","S","S","S","S","F","D","",""
"v2h317w","57409","1","Toole","Fate/Apocrypha","2","Tue, 03 Oct 2023 04:12:38 GMT","1696306358439","9","","","","No","No","","","1","0","2","289730004600750081","289730004600750081","768148469667201054","4","F","S","S","S","S","F","D","",""
"v2qdfmc","57835","1","Masaomi Heike","Code:Breaker","0","Mon, 02 Oct 2023 02:34:40 GMT","1696214080064","1","","","","No","No","","","1","0","0","289730004600750081","289730004600750081","768148469667201054","0","F","S","S","S","A","F","D","",""
"v2qh3lw","54097","1","Flying Kamakiri #2","Yu-Gi-Oh! Duel Monsters","0","Sun, 01 Oct 2023 01:45:57 GMT","1696124757028","1","","","","No","No","food","","0","0","0","480776931629858823","289730004600750081","768148469667201054","0","F","S","S","F","F","F","D","",""
"vh9hgvb","8050","4","Mai Sakurajima","Rascal Does Not Dream of Bunny Girl Senpai","3","Sat, 30 Sep 2023 17:16:51 GMT","1696094211402","179","","","","No","No","bunnysenpai","","3304","0","3","","537634653591306241","645894488232951835","89","F","S","F","F","S","F","D","",""
"v2vhw66","14009","3","Miku Kohinata","Symphogear","2","Wed, 27 Sep 2023 15:58:41 GMT","1695830321494","29","","","","No","No","","","6","0","2","289730004600750081","289730004600750081","768148469667201054","15","F","S","S","S","S","F","D","",""
"v2mvsm1","2192","2","Sin","Nikke: Goddess of Victory","3","Mon, 25 Sep 2023 19:27:32 GMT","1695670052200","125","","","","No","No","","","38","0","3","289730004600750081","289730004600750081","768148469667201054","64","F","S","S","S","F","F","D","",""
"v2mmh3c","12410","2","Silvia","Fire Emblem: Genealogy of the Holy War","4","Mon, 25 Sep 2023 15:45:09 GMT","1695656709578","117","","","","No","No","","","1","0","4","289730004600750081","289730004600750081","768148469667201054","64","F","S","S","S","A","F","D","",""
"vh6jrl9","1550","5","Jilk Fia Marmoria","Trapped in a Dating Sim: The World of Otome Games is Tough for Mobs","2","Fri, 22 Sep 2023 19:48:15 GMT","1695412095174","39","","","","No","No","","","1","0","2","289730004600750081","289730004600750081","768148469667201054","23","F","S","S","S","B","F","C","",""
"vhxfdcs","15596","1","Shinji Ikari","Neon Genesis Evangelion","1","Thu, 21 Sep 2023 16:07:59 GMT","1695312479474","28","","","","No","No","","","420","0","1","289730004600750081","289730004600750081","768148469667201054","15","F","S","S","S","S","F","D","",""
"vvs6z1","1835","1","Nanamine Sakura","Toilet-Bound Hanako-kun","2","Tue, 19 Sep 2023 16:13:12 GMT","1695139992393","55","","","","No","No","","","96","0","2","","536670251253760040","730537558911484028","33","F","S","F","F","B","F","A","",""
"vhsp8cn","33831","2","Brittany","Grimgar of Fantasy and Ash","1","Tue, 19 Sep 2023 14:27:53 GMT","1695133673801","9","","","","No","No","","","2","0","1","289730004600750081","289730004600750081","768148469667201054","4","F","S","S","S","A","F","D","",""
"vhsnhb3","57247","1","Ume-sensei","Hidamari Sketch","0","Tue, 19 Sep 2023 06:38:29 GMT","1695105509876","1","","","","No","No","","","1","0","0","289730004600750081","289730004600750081","768148469667201054","0","F","S","S","S","A","F","D","",""
"vhs0ngk","7674","4","Naoya Kirihara","Night Head Genesis","1","Mon, 18 Sep 2023 18:04:24 GMT","1695060264400","15","","","","No","No","","","1","0","1","289730004600750081","289730004600750081","768148469667201054","8","F","S","S","S","A","F","D","",""
"vhdmqqq","12794","1","Piranha","My Isekai Life: I Gained a Second Character Class and Became the Strongest Sage in the World!","2","Sat, 16 Sep 2023 21:34:35 GMT","1694900075991","6","","","","No","No","","","0","0","2","289730004600750081","289730004600750081","768148469667201054","4","F","S","S","S","S","F","D","",""
"vh7vj1h","8804","4","Ruby Toujou","Rosario + Vampire","1","Fri, 15 Sep 2023 02:28:14 GMT","1694744894931","18","","","","No","No","","","5","0","1","289730004600750081","289730004600750081","768148469667201054","13","F","S","S","S","S","F","D","",""
"vht77pm","6559","3","Kinbaku-Johtoh","Shaman King","0","Thu, 14 Sep 2023 16:12:37 GMT","1694707957897","5","","","","No","No","","","0","0","0","","289730004600750081","768148469667201054","1","F","S","S","F","A","F","D","",""
"vh8x62d","13594","2","Three-Headed Dragon","Heaven's Design Team","2","Wed, 13 Sep 2023 02:53:24 GMT","1694573604202","17","","","","No","No","","","2","0","2","289730004600750081","289730004600750081","768148469667201054","8","F","S","S","S","S","F","D","",""
"vh80dz6","28061","2","Shaun","Shadows House","2","Mon, 11 Sep 2023 15:18:10 GMT","1694445490645","20","","","","No","No","","","8","0","2","289730004600750081","289730004600750081","768148469667201054","13","F","S","S","S","B","F","D","",""
"vhfr4vz","14836","2","Lee Roha","Nijisanji KR","0","Sat, 09 Sep 2023 02:40:16 GMT","1694227216854","9","","","","No","No","","","1","0","0","289730004600750081","289730004600750081","768148469667201054","4","F","S","S","S","A","F","D","",""
"vhf116j","57039","1","Ninetales","Pokémon","2","Fri, 08 Sep 2023 20:24:36 GMT","1694204676013","20","","","","No","No","","","6","0","2","289730004600750081","289730004600750081","768148469667201054","11","F","S","S","S","F","F","D","",""
"vhf5xq0","12507","1","Kofuku","The House of the Lost on the Cape","2","Fri, 08 Sep 2023 18:07:13 GMT","1694196433406","14","","","","No","No","","","1","0","2","289730004600750081","289730004600750081","768148469667201054","8","F","S","S","S","B","F","D","",""
"vh9bhnw","17411","2","Lin Zhaoyu","Honkai Impact 3rd","0","Thu, 07 Sep 2023 00:23:30 GMT","1694046210402","10","","","","No","No","","","2","0","0","","289730004600750081","768148469667201054","5","F","S","S","F","A","F","D","",""
"vhg869f","12808","3","Yuuri Wakasa","School-Live!","2","Wed, 06 Sep 2023 03:10:33 GMT","1693969833956","34","","","","No","No","","","16","0","2","289730004600750081","289730004600750081","768148469667201054","20","F","S","S","S","A","F","D","",""
"vhgwn81","56807","1","Michael","High School DxD NEW","2","Tue, 05 Sep 2023 05:07:20 GMT","1693890440352","12","","","","No","No","","","1","0","2","","289730004600750081","768148469667201054","5","F","S","S","F","F","F","D","",""
"vh370ww","8363","4","Koguma","Super Cub","3","Mon, 04 Sep 2023 16:07:35 GMT","1693843655942","64","","","","No","No","","","11","0","3","289730004600750081","289730004600750081","768148469667201054","36","F","S","S","S","S","F","D","",""
"vhr7h75","2943","5","Seong Mi-na","Soul Edge","2","Sun, 03 Sep 2023 03:10:08 GMT","1693710608456","40","","","","No","No","","","3","0","2","289730004600750081","289730004600750081","768148469667201054","24","F","S","S","S","S","F","D","",""
"vhrpzfn","56782","1","Shigekuni Nandaba","FLCL","4","Sat, 02 Sep 2023 16:12:13 GMT","1693671133802","9","","","","No","No","","","1","0","4","289730004600750081","289730004600750081","768148469667201054","4","F","S","S","S","A","F","D","",""
"vhpr0s9","56783","1","Marcia","Plastic Memories","3","Fri, 01 Sep 2023 03:48:04 GMT","1693540084034","15","","","","No","No","","","1","0","3","289730004600750081","289730004600750081","768148469667201054","8","F","S","S","S","A","F","D","",""
"vhppx0m","8276","4","Moody Blues","JoJo's Bizarre Adventure: Golden Wind","0","Fri, 01 Sep 2023 03:12:39 GMT","1693537959373","14","","","","No","No","","","12","0","0","289730004600750081","289730004600750081","768148469667201054","8","F","S","S","S","S","F","D","",""
"vhpzfnd","2600","5","Demikas","Log Horizon","2","Fri, 01 Sep 2023 00:35:35 GMT","1693528535337","34","","","","No","No","","","1","0","2","289730004600750081","289730004600750081","768148469667201054","21","F","S","S","S","A","F","D","",""
"vhnz4qt","56628","1","Vajra Mark II","Minami-ke Natsuyasumi","2","Fri, 25 Aug 2023 20:40:44 GMT","1692996044482","2","","","","No","No","","","0","0","2","289730004600750081","289730004600750081","768148469667201054","1","F","S","S","S","S","F","D","",""
"vhbg0rj","56025","1","Ekota Higashinakano","Double-J","4","Wed, 23 Aug 2023 02:11:12 GMT","1692756672824","9","","","","No","No","","","1","0","4","289730004600750081","289730004600750081","768148469667201054","4","F","S","S","S","A","F","D","",""
"vh5c1x9","56203","1","Kiwimon","Digimon Adventure","1","Tue, 22 Aug 2023 02:48:17 GMT","1692672497433","2","","","","No","No","","","1","0","1","289730004600750081","289730004600750081","768148469667201054","1","F","S","S","S","D","F","D","",""
"vh57vzk","17678","2","Tilkis Barone","Tales of the Tempest","2","Mon, 21 Aug 2023 20:00:44 GMT","1692648044648","18","","","","No","No","","","1","0","2","289730004600750081","289730004600750081","768148469667201054","13","F","S","S","S","A","F","D","",""
"vqcf8jb","2468","5","Bakkun","Fairy Ranmaru: Anata no Kokoro Otasuke Shimasu","3","Tue, 08 Aug 2023 04:30:42 GMT","1691469042992","76","","","","No","No","","","2","0","3","480776931629858823","289730004600750081","768148469667201054","39","F","S","S","F","F","F","C","",""
"vqs9457","47461","1","Mirror Knight Token","Yu-Gi-Oh! Duel Monsters","3","Thu, 03 Aug 2023 18:58:12 GMT","1691089092129","10","","","","No","No","","","0","0","3","","289730004600750081","768148469667201054","5","F","S","S","F","C","F","D","",""
"vq7gk3b","22874","2","Midori Fuse","Black Bullet","2","Mon, 31 Jul 2023 21:18:11 GMT","1690838291888","31","","","","No","No","","","6","0","2","289730004600750081","289730004600750081","768148469667201054","19","F","S","S","S","S","F","D","",""
"vqlnq89","52019","1","Feebas","Pokémon Advanced","4","Thu, 27 Jul 2023 05:24:18 GMT","1690435458152","54","","","","No","No","","","1","0","4","480776931629858823","480776931629858823","768148469667201054","24","F","S","F","F","F","F","D","",""
"vqflwp2","31777","2","Kanae Yajima","Aoharu × Machinegun","2","Wed, 26 Jul 2023 04:48:11 GMT","1690346891416","21","","","","No","No","","","1","0","2","289730004600750081","289730004600750081","768148469667201054","13","F","S","S","S","A","F","D","",""
"vqr3htk","308","3","Alexia Midgar","The Eminence in Shadow","0","Thu, 20 Jul 2023 06:43:29 GMT","1689835409689","19","","","","No","No","","","160","0","0","289730004600750081","289730004600750081","768148469667201054","15","F","S","S","S","S","F","A","",""
"vqrpkxn","6854","1","Solace","Elsword","1","Thu, 20 Jul 2023 04:37:14 GMT","1689827834330","9","","","","No","No","","","1","0","1","289730004600750081","289730004600750081","768148469667201054","4","F","S","S","S","S","F","D","",""
"vqrn98f","8271","4","Shinpachi Nagakura","Hakuouki: Demon of the Fleeting Blossom","1","Thu, 20 Jul 2023 02:01:30 GMT","1689818490117","14","","","","No","No","","","7","0","1","289730004600750081","289730004600750081","768148469667201054","8","F","S","S","S","A","F","D","",""
"vqpplvh","12171","3","Hisui","Tsukihime","3","Tue, 18 Jul 2023 21:01:14 GMT","1689714074441","69","","","","No","No","","","6","0","3","289730004600750081","289730004600750081","768148469667201054","38","F","S","S","S","S","F","D","",""
"vq402fb","73","4","Sueyoi","Neural Cloud","2","Sun, 16 Jul 2023 22:12:43 GMT","1689545563296","53","","","","No","No","","","7","1","2","289730004600750081","289730004600750081","768148469667201054","36","F","S","S","S","A","D","A","",""
"vqwbptm","54264","1","Yokoo","Toilet-Bound Hanako-kun","1","Wed, 05 Jul 2023 03:35:04 GMT","1688528104554","11","","","","No","No","","","1","0","1","289730004600750081","289730004600750081","768148469667201054","6","F","S","S","S","S","F","D","",""
"vqqpm7l","11192","2","Pretty the Second","Heaven's Lost Property","4","Fri, 30 Jun 2023 16:09:26 GMT","1688141366593","71","","","","No","No","","","2","0","4","289730004600750081","289730004600750081","768148469667201054","41","F","S","S","S","A","F","D","",""
